id,name,pred
600149.SH,廊坊发展,6
600150.SH,中国船舶,7
600151.SH,航天机电,6
600152.SH,维科技术,1
600156.SH,华升股份,1
600158.SH,中体产业,7
600159.SH,大龙地产,5
600160.SH,巨化股份,7
600161.SH,天坛生物,7
600163.SH,中闽能源,7
600165.SH,宁科生物,7
600167.SH,联美控股,7
600171.SH,上海贝岭,6
600178.SH,东安动力,5
600182.SH,S*ST佳通,7
600184.SH,光电股份,6
600186.SH,莲花健康,6
600191.SH,华资实业,1
600192.SH,长城电工,1
600193.SH,创兴资源,6
600199.SH,金种子酒,2
600201.SH,生物股份,5
600202.SH,哈空调,6
600206.SH,有研新材,7
600207.SH,安彩高科,6
600211.SH,西藏药业,4
600212.SH,绿能慧充,2
600213.SH,亚星客车,7
600215.SH,派斯林,7
600216.SH,浙江医药,7
600217.SH,中再资环,7
600218.SH,全柴动力,6
600225.SH,卓朗科技,7
600227.SH,圣济堂,2
600228.SH,返利科技,7
600229.SH,城市传媒,7
600230.SH,沧州大化,7
600232.SH,金鹰股份,6
600234.SH,科新发展,7
600235.SH,民丰特纸,6
600237.SH,铜峰电子,5
600238.SH,海南椰岛,2
600241.SH,ST时万,5
600242.SH,*ST中昌,2
600243.SH,青海华鼎,1
600251.SH,冠农股份,6
600252.SH,中恒集团,5
600255.SH,鑫科材料,6
600257.SH,大湖股份,2
600261.SH,阳光照明,6
600262.SH,北方股份,7
600265.SH,ST景谷,2
600272.SH,开开实业,6
600276.SH,恒瑞医药,4
600280.SH,中央商场,7
600281.SH,华阳新材,2
600285.SH,羚锐制药,7
600287.SH,江苏舜天,2
600289.SH,ST信通,2
600293.SH,三峡新材,2
600299.SH,安迪苏,6
600301.SH,南化股份,6
600302.SH,标准股份,1
600305.SH,恒顺醋业,5
600306.SH,*ST商城,1
600308.SH,华泰股份,6
600313.SH,农发种业,6
600315.SH,上海家化,7
600318.SH,新力金融,5
600319.SH,亚星化学,7
600327.SH,大东方,7
600328.SH,中盐化工,7
600329.SH,达仁堂,6
600330.SH,天通股份,6
600331.SH,宏达股份,7
600332.SH,白云山,7
600337.SH,美克家居,2
600338.SH,西藏珠峰,7
600343.SH,航天动力,2
600345.SH,长江通信,4
600351.SH,亚宝药业,7
600353.SH,旭光电子,5
600355.SH,精伦电子,2
600356.SH,恒丰纸业,6
600358.SH,国旅联合,5
600365.SH,ST通葡,2
600366.SH,宁波韵升,6
600367.SH,红星发展,6
600371.SH,万向德农,7
600375.SH,汉马科技,1
600378.SH,昊华科技,6
600379.SH,宝光股份,6
600381.SH,青海春天,2
600382.SH,ST广珠,7
600387.SH,海越能源,7
600391.SH,航发科技,6
600395.SH,盘江股份,7
600399.SH,抚顺特钢,6
600403.SH,大有能源,7
600408.SH,安泰集团,1
600419.SH,天润乳业,5
600421.SH,华嵘控股,5
600426.SH,华鲁恒升,7
600429.SH,三元股份,7
600433.SH,冠豪高新,6
600435.SH,北方导航,6
600444.SH,国机通用,6
600452.SH,涪陵电力,6
600455.SH,博通股份,7
600459.SH,贵研铂业,7
600462.SH,ST九有,2
600468.SH,百利电气,7
600469.SH,风神股份,2
600470.SH,六国化工,7
600476.SH,湘邮科技,2
600478.SH,科力远,1
600479.SH,千金药业,6
600486.SH,扬农化工,6
600488.SH,津药药业,5
600490.SH,鹏欣资源,2
600495.SH,晋西车轴,5
600503.SH,华丽家族,5
600505.SH,西昌电力,7
600506.SH,统一股份,1
600507.SH,方大特钢,7
600511.SH,国药股份,7
600513.SH,联环药业,6
600517.SH,国网英大,7
600520.SH,文一科技,7
600527.SH,江南高纤,5
600529.SH,山东药玻,7
600530.SH,交大昂立,5
600531.SH,豫光金铅,7
600532.SH,*ST未来,2
600536.SH,中国软件,7
600537.SH,亿晶光电,2
600538.SH,国发股份,5
600539.SH,狮头股份,5
600540.SH,新赛股份,2
600543.SH,莫高股份,2
600551.SH,时代出版,7
600556.SH,天下秀,7
600559.SH,老白干酒,7
600560.SH,金自天正,5
600562.SH,国睿科技,7
600563.SH,法拉电子,4
600568.SH,ST中珠,5
600570.SH,恒生电子,6
600571.SH,信雅达,5
600573.SH,惠泉啤酒,5
600576.SH,祥源文旅,5
600579.SH,克劳斯,2
600593.SH,大连圣亚,2
600597.SH,光明乳业,7
600599.SH,ST熊猫,7
600601.SH,*ST方科,2
600602.SH,云赛智联,5
600603.SH,广汇物流,5
600605.SH,汇通能源,5
600608.SH,ST沪科,7
600610.SH,中毅达,7
600612.SH,老凤祥,7
600613.SH,神奇制药,4
600615.SH,丰华股份,2
600616.SH,金枫酒业,5
600617.SH,国新能源,7
600618.SH,氯碱化工,7
600620.SH,天宸股份,5
600621.SH,华鑫股份,6
600624.SH,复旦复华,2
600626.SH,申达股份,2
600633.SH,浙数文化,6
600636.SH,国新文化,2
600640.SH,国脉文化,2
600647.SH,同达创业,7
600650.SH,锦江在线,7
600661.SH,昂立教育,2
600666.SH,*ST瑞德,2
600671.SH,ST目药,2
600678.SH,四川金顶,7
600679.SH,上海凤凰,7
600681.SH,百川能源,7
600685.SH,中船防务,5
600689.SH,上海三毛,7
600691.SH,阳煤化工,6
600692.SH,亚通股份,5
600694.SH,大商股份,7
600696.SH,岩石股份,5
600698.SH,湖南天雁,5
600703.SH,三安光电,7
600706.SH,曲江文旅,2
600710.SH,苏美达,7
600712.SH,南宁百货,5
600719.SH,大连热电,1
600721.SH,百花医药,5
600722.SH,金牛化工,5
600727.SH,鲁北化工,5
600729.SH,重庆百货,7
600732.SH,爱旭股份,7
600733.SH,北汽蓝谷,2
600735.SH,新华锦,7
600738.SH,丽尚国潮,7
600740.SH,山西焦化,7
600742.SH,一汽富维,7
600746.SH,江苏索普,6
600749.SH,西藏旅游,1
600753.SH,庚星股份,2
600754.SH,锦江酒店,6
600756.SH,浪潮软件,5
600757.SH,长江传媒,6
600758.SH,辽宁能源,7
600760.SH,中航沈飞,4
600763.SH,通策医疗,7
600764.SH,中国海防,7
600766.SH,园城黄金,7
600767.SH,*ST运盛,7
600768.SH,宁波富邦,7
600769.SH,祥龙电业,5
600771.SH,广誉远,5
600774.SH,汉商集团,7
600775.SH,南京熊猫,5
600776.SH,东方通信,7
600777.SH,新潮能源,7
600779.SH,水井坊,7
600780.SH,通宝能源,7
600781.SH,*ST辅仁,1
600785.SH,新华百货,7
600789.SH,鲁抗医药,5
600793.SH,宜宾纸业,7
600800.SH,渤海化学,1
600802.SH,福建水泥,2
600805.SH,悦达投资,1
600807.SH,济南高新,2
600809.SH,山西汾酒,7
600814.SH,杭州解百,5
600817.SH,宇通重工,6
600818.SH,中路股份,6
600822.SH,上海物贸,7
600824.SH,益民集团,2
600826.SH,兰生股份,7
600829.SH,人民同泰,7
600830.SH,香溢融通,5
600833.SH,第一医药,6
600836.SH,上海易连,6
600838.SH,上海九百,5
600841.SH,动力新科,1
600843.SH,上工申贝,7
600844.SH,丹化科技,1
600846.SH,同济科技,6
600847.SH,万里股份,2
600850.SH,电科数字,7
600853.SH,龙建股份,7
600854.SH,春兰股份,7
600855.SH,航天长峰,6
600857.SH,宁波中百,6
600858.SH,银座股份,7
600860.SH,京城股份,5
600862.SH,中航高科,5
600864.SH,哈投股份,2
600865.SH,百大集团,5
600867.SH,通化东宝,6
600868.SH,梅雁吉祥,7
600876.SH,凯盛新能,7
600877.SH,电科芯片,6
600880.SH,博瑞传播,7
600882.SH,妙可蓝多,5
600883.SH,博闻科技,5
600889.SH,南京化纤,1
600892.SH,大晟文化,5
600893.SH,航发动力,5
600897.SH,厦门空港,7
600898.SH,国美通讯,2
600916.SH,中国黄金,5
600925.SH,苏能股份,5
600935.SH,华塑股份,7
600936.SH,广西广电,2
600955.SH,维远股份,6
600961.SH,株冶集团,7
600965.SH,福成股份,5
600967.SH,内蒙一机,7
600968.SH,海油发展,6
600969.SH,郴电国际,6
600971.SH,恒源煤电,7
600975.SH,新五丰,2
600976.SH,健民集团,6
600980.SH,北矿科技,6
600983.SH,惠而浦,2
600986.SH,浙文互联,7
600990.SH,四创电子,6
600992.SH,贵绳股份,6
600993.SH,马应龙,6
600995.SH,南网储能,6
601010.SH,文峰股份,2
601015.SH,陕西黑猫,6
601019.SH,山东出版,6
601022.SH,宁波远洋,5
601028.SH,玉龙股份,7
601061.SH,中信金属,7
601065.SH,江盐集团,5
601069.SH,西部黄金,5
601086.SH,国芳集团,5
601089.SH,福元医药,5
601098.SH,中南传媒,7
601100.SH,恒立液压,5
601113.SH,华鼎股份,2
601116.SH,三江购物,5
601121.SH,宝地矿业,5
601133.SH,柏诚股份,6
601138.SH,工业富联,6
601156.SH,东航物流,6
601188.SH,龙江交通,7
601212.SH,白银有色,2
601218.SH,吉鑫科技,6
601226.SH,华电重工,6
601279.SH,英利汽车,5
601326.SH,秦港股份,5
601360.SH,三六零,5
601369.SH,陕鼓动力,7
601388.SH,怡球资源,7
601500.SH,通用股份,7
601519.SH,大智慧,5
601567.SH,三星医疗,7
601568.SH,北元集团,6
601579.SH,会稽山,5
601595.SH,上海电影,2
601601.SH,中国太保,7
601606.SH,长城军工,5
601616.SH,广电电气,7
601698.SH,中国卫通,7
601702.SH,华峰铝业,7
601717.SH,郑煤机,7
601798.SH,蓝科高新,1
601811.SH,新华文轩,6
601816.SH,京沪高铁,7
601858.SH,中国科传,7
601872.SH,招商轮船,7
601882.SH,海天精工,5
601888.SH,中国中免,6
601890.SH,亚星锚链,7
601900.SH,南方传媒,7
601921.SH,浙版传媒,6
601928.SH,凤凰传媒,6
601949.SH,中国出版,7
601952.SH,苏垦农发,6
601956.SH,东贝集团,5
601958.SH,金钼股份,7
601965.SH,中国汽研,6
601975.SH,招商南油,6
601996.SH,丰林集团,6
601999.SH,出版传媒,7
603000.SH,人民网,5
603001.SH,奥康国际,2
603002.SH,宏昌电子,6
603003.SH,龙宇股份,2
603005.SH,晶方科技,7
603006.SH,联明股份,7
603010.SH,万盛股份,6
603011.SH,合锻智能,7
603012.SH,创力集团,7
603013.SH,亚普股份,6
603015.SH,弘讯科技,7
603016.SH,新宏泰,5
603017.SH,中衡设计,2
603018.SH,华设集团,7
603020.SH,爱普股份,7
603021.SH,山东华鹏,1
603022.SH,新通联,7
603025.SH,大豪科技,5
603028.SH,赛福天,5
603029.SH,天鹅股份,5
603031.SH,安孚科技,7
603032.SH,德新科技,5
603033.SH,三维股份,7
603036.SH,如通股份,5
603037.SH,凯众股份,7
603038.SH,华立股份,2
603040.SH,新坐标,7
603041.SH,美思德,7
603042.SH,华脉科技,5
603043.SH,广州酒家,6
603045.SH,福达合金,7
603048.SH,浙江黎明,7
603050.SH,科林电气,6
603052.SH,可川科技,5
603053.SH,成都燃气,6
603057.SH,紫燕食品,5
603059.SH,倍加洁,5
603060.SH,国检集团,7
603061.SH,金海通,4
603063.SH,禾望电气,5
603065.SH,宿迁联盛,6
603066.SH,音飞储存,5
603067.SH,振华股份,6
603068.SH,博通集成,2
603069.SH,海汽集团,5
603070.SH,万控智造,5
603071.SH,物产环能,7
603073.SH,彩蝶实业,6
603076.SH,乐惠国际,7
603078.SH,江化微,5
603080.SH,新疆火炬,7
603083.SH,剑桥科技,6
603085.SH,天成自控,7
603086.SH,先达股份,7
603087.SH,甘李药业,5
603088.SH,宁波精达,7
603090.SH,宏盛股份,5
603095.SH,越剑智能,4
603096.SH,新经典,7
603097.SH,江苏华辰,5
603099.SH,长白山,1
603100.SH,川仪股份,7
603101.SH,汇嘉时代,7
603102.SH,百合股份,5
603103.SH,横店影视,1
603105.SH,芯能科技,5
603106.SH,恒银科技,2
603109.SH,神驰机电,6
603110.SH,东方材料,7
603111.SH,康尼机电,7
603115.SH,海星股份,6
603116.SH,红蜻蜓,7
603117.SH,ST万林,2
603118.SH,共进股份,6
603121.SH,华培动力,7
603122.SH,合富中国,5
603125.SH,常青科技,5
603126.SH,中材节能,6
603127.SH,昭衍新药,5
603128.SH,华贸物流,6
603129.SH,春风动力,6
603130.SH,云中马,6
603132.SH,金徽股份,5
603133.SH,碳元科技,2
603135.SH,中重科技,6
603137.SH,C恒尚,7
603138.SH,海量数据,5
603139.SH,康惠制药,7
603150.SH,万朗磁塑,6
603151.SH,邦基科技,5
603153.SH,上海建科,6
603155.SH,新亚强,7
603156.SH,养元饮品,5
603158.SH,腾龙股份,5
603159.SH,上海亚虹,5
603160.SH,汇顶科技,7
603161.SH,科华控股,2
603162.SH,海通发展,5
603163.SH,圣晖集成,6
603166.SH,福达股份,5
603167.SH,渤海轮渡,6
603168.SH,莎普爱思,7
603169.SH,兰石重装,5
603170.SH,宝立食品,5
603171.SH,税友股份,5
603173.SH,福斯达,7
603177.SH,德创环保,2
603178.SH,圣龙股份,7
603181.SH,皇马科技,5
603182.SH,嘉华股份,5
603183.SH,建研院,5
603188.SH,亚邦股份,2
603189.SH,网达软件,7
603190.SH,亚通精工,7
603191.SH,望变电气,6
603192.SH,汇得科技,5
603195.SH,公牛集团,7
603196.SH,日播时尚,7
603197.SH,保隆科技,7
603198.SH,迎驾贡酒,7
603199.SH,九华旅游,7
603200.SH,上海洗霸,5
603201.SH,常润股份,6
603203.SH,快克智能,7
603206.SH,嘉环科技,7
603209.SH,兴通股份,7
603211.SH,晋拓股份,5
603213.SH,镇洋发展,6
603214.SH,爱婴室,5
603215.SH,比依股份,7
603216.SH,梦天家居,7
603217.SH,元利科技,6
603219.SH,富佳股份,6
603220.SH,中贝通信,5
603221.SH,爱丽家居,2
603222.SH,济民医疗,5
603223.SH,恒通股份,5
603226.SH,菲林格尔,2
603227.SH,雪峰科技,7
603229.SH,奥翔药业,7
603230.SH,内蒙新华,6
603232.SH,格尔软件,7
603235.SH,天新药业,5
603236.SH,移远通信,7
603237.SH,五芳斋,7
603238.SH,诺邦股份,5
603239.SH,浙江仙通,5
603255.SH,鼎际得,5
603256.SH,宏和科技,7
603258.SH,电魂网络,5
603259.SH,药明康德,5
603261.SH,立航科技,7
603266.SH,天龙股份,7
603267.SH,鸿远电子,5
603268.SH,松发股份,2
603269.SH,海鸥股份,7
603272.SH,联翔股份,7
603277.SH,银都股份,7
603279.SH,景津装备,7
603280.SH,南方路机,6
603281.SH,江瀚新材,7
603282.SH,亚光股份,5
603283.SH,赛腾股份,6
603286.SH,日盈电子,2
603288.SH,海天味业,7
603289.SH,泰瑞机器,5
603290.SH,斯达半导,5
603291.SH,联合水务,5
603297.SH,永新光学,7
603300.SH,华铁应急,7
603303.SH,得邦照明,5
603306.SH,华懋科技,5
603307.SH,扬州金泉,5
603309.SH,维力医疗,5
603311.SH,金海高科,5
603315.SH,福鞍股份,7
603316.SH,诚邦股份,7
603317.SH,天味食品,5
603318.SH,水发燃气,5
603319.SH,湘油泵,6
603321.SH,梅轮电梯,7
603322.SH,超讯通信,2
603324.SH,盛剑环境,7
603326.SH,我乐家居,5
603327.SH,福蓉科技,7
603328.SH,依顿电子,6
603329.SH,上海雅仕,6
603330.SH,天洋新材,7
603332.SH,苏州龙杰,2
603335.SH,迪生力,5
603337.SH,杰克股份,6
603338.SH,浙江鼎力,7
603339.SH,四方科技,6
603351.SH,威尔药业,7
603353.SH,和顺石油,7
603356.SH,华菱精工,5
603357.SH,设计总院,6
603358.SH,华达科技,7
603359.SH,东珠生态,7
603360.SH,百傲化学,7
603365.SH,水星家纺,7
603366.SH,日出东方,7
603367.SH,辰欣药业,5
603369.SH,今世缘,7
603378.SH,亚士创能,2
603379.SH,三美股份,5
603380.SH,易德龙,7
603383.SH,顶点软件,5
603385.SH,惠达卫浴,5
603386.SH,骏亚科技,5
603387.SH,基蛋生物,7
603388.SH,元成股份,7
603389.SH,亚振家居,2
603390.SH,通达电气,2
603392.SH,万泰生物,4
603393.SH,新天然气,6
603396.SH,金辰股份,5
603398.SH,沐邦高科,2
603408.SH,建霖家居,7
603416.SH,信捷电气,7
603429.SH,集友股份,5
603439.SH,贵州三力,5
603444.SH,吉比特,4
603456.SH,九洲药业,7
603458.SH,勘设股份,6
603488.SH,展鹏科技,7
603489.SH,八方股份,5
603496.SH,恒为科技,5
603500.SH,祥和实业,7
603505.SH,金石资源,5
603506.SH,南都物业,7
603507.SH,振江股份,5
603508.SH,思维列控,5
603511.SH,爱慕股份,7
603515.SH,欧普照明,7
603519.SH,立霸股份,7
603520.SH,司太立,5
603527.SH,众源新材,7
603530.SH,神马电力,5
603533.SH,掌阅科技,5
603536.SH,惠发食品,5
603551.SH,奥普家居,5
603556.SH,海兴电力,6
603558.SH,健盛集团,6
603559.SH,中通国脉,2
603565.SH,中谷物流,6
603566.SH,普莱柯,7
603567.SH,珍宝岛,7
603577.SH,汇金通,5
603580.SH,艾艾精工,7
603583.SH,捷昌驱动,7
603586.SH,金麒麟,7
603587.SH,地素时尚,7
603589.SH,口子窖,7
603590.SH,康辰药业,7
603595.SH,东尼电子,5
603598.SH,引力传媒,2
603599.SH,广信股份,7
603600.SH,永艺股份,7
603607.SH,京华激光,7
603610.SH,麒盛科技,5
603611.SH,诺力股份,7
603613.SH,国联股份,7
603615.SH,茶花股份,5
603616.SH,韩建河山,2
603619.SH,中曼石油,6
603628.SH,清源股份,7
603629.SH,利通电子,7
603630.SH,拉芳家化,7
603633.SH,徕木股份,7
603637.SH,镇海股份,5
603639.SH,海利尔,7
603648.SH,畅联股份,7
603655.SH,朗博科技,7
603656.SH,泰禾智能,7
603657.SH,春光科技,6
603661.SH,恒林股份,7
603662.SH,柯力传感,7
603666.SH,亿嘉和,7
603676.SH,卫信康,7
603680.SH,今创集团,7
603682.SH,锦和商管,5
603683.SH,晶华新材,7
603686.SH,福龙马,6
603693.SH,江苏新能,7
603696.SH,安记食品,5
603697.SH,有友食品,5
603698.SH,航天工程,5
603699.SH,纽威股份,6
603700.SH,宁水集团,7
603701.SH,德宏股份,5
603703.SH,盛洋科技,5
603706.SH,东方环宇,7
603709.SH,中源家居,2
603711.SH,香飘飘,5
603712.SH,七一二,5
603718.SH,海利生物,7
603719.SH,良品铺子,5
603721.SH,中广天择,7
603722.SH,阿科力,4
603726.SH,朗迪集团,7
603727.SH,博迈科,5
603728.SH,鸣志电器,7
603729.SH,龙韵股份,2
603730.SH,岱美股份,7
603737.SH,三棵树,2
603739.SH,蔚蓝生物,7
603755.SH,日辰股份,7
603758.SH,秦安股份,5
603759.SH,海天股份,7
603766.SH,隆鑫通用,7
603768.SH,常青股份,7
603773.SH,沃格光电,2
603777.SH,来伊份,7
603778.SH,乾景园林,2
603779.SH,威龙股份,2
603787.SH,新日股份,6
603788.SH,宁波高发,5
603789.SH,星光农机,2
603790.SH,雅运股份,7
603798.SH,康普顿,7
603800.SH,道森股份,7
603801.SH,志邦家居,7
603803.SH,瑞斯康达,2
603808.SH,歌力思,7
603811.SH,诚意药业,7
603813.SH,原尚股份,5
603815.SH,交建股份,7
603818.SH,曲美家居,5
603819.SH,神力股份,7
603823.SH,百合花,6
603825.SH,华扬联众,7
603826.SH,坤彩科技,7
603828.SH,柯利达,2
603829.SH,洛凯股份,7
603836.SH,海程邦达,6
603838.SH,四通股份,2
603839.SH,安正时尚,2
603843.SH,正平股份,7
603848.SH,好太太,7
603855.SH,华荣股份,7
603856.SH,东宏股份,5
603858.SH,步长制药,7
603859.SH,能科科技,5
603860.SH,中公高科,5
603863.SH,松炀资源,2
603868.SH,飞科电器,7
603869.SH,新智认知,7
603878.SH,武进不锈,5
603879.SH,永悦科技,2
603880.SH,南卫股份,2
603881.SH,数据港,5
603882.SH,金域医学,7
603885.SH,吉祥航空,1
603886.SH,元祖股份,6
603888.SH,新华网,7
603889.SH,新澳股份,6
603893.SH,瑞芯微,5
603895.SH,天永智能,2
603899.SH,晨光股份,5
603900.SH,莱绅通灵,5
603903.SH,中持股份,5
603908.SH,牧高笛,7
603909.SH,建发合诚,5
603915.SH,国茂股份,7
603917.SH,合力科技,5
603918.SH,金桥信息,7
603919.SH,金徽酒,5
603922.SH,金鸿顺,7
603926.SH,铁流股份,7
603927.SH,中科软,5
603928.SH,兴业股份,7
603929.SH,亚翔集成,5
603931.SH,格林达,7
603933.SH,睿能科技,7
603936.SH,博敏电子,5
603937.SH,丽岛新材,5
603938.SH,三孚股份,6
603948.SH,建业股份,7
603949.SH,雪龙集团,5
603950.SH,长源东谷,5
603955.SH,大千生态,7
603958.SH,哈森股份,2
603959.SH,百利科技,7
603963.SH,大理药业,2
603967.SH,中创物流,6
603968.SH,醋化股份,6
603969.SH,银龙股份,7
603970.SH,中农立华,6
603980.SH,吉华集团,2
603983.SH,丸美股份,7
603985.SH,恒润股份,5
603986.SH,兆易创新,7
603987.SH,康德莱,6
603988.SH,中电电机,5
603990.SH,麦迪科技,7
603991.SH,至正股份,2
603997.SH,继峰股份,1
603998.SH,方盛制药,6
603999.SH,读者传媒,7
605001.SH,威奥股份,2
605003.SH,众望布艺,7
605005.SH,合兴股份,5
605008.SH,长鸿高科,7
605009.SH,豪悦护理,5
605011.SH,杭州热电,5
605016.SH,百龙创园,7
605018.SH,长华集团,7
605028.SH,世茂能源,4
605033.SH,美邦股份,6
605050.SH,福然德,6
605055.SH,迎丰股份,7
605056.SH,咸亨国际,5
605058.SH,澳弘电子,6
605060.SH,联德股份,5
605066.SH,天正电气,7
605069.SH,正和生态,2
605077.SH,华康股份,6
605080.SH,浙江自然,7
605081.SH,太和水,7
605086.SH,龙高股份,5
605089.SH,味知香,7
605090.SH,九丰能源,6
605098.SH,行动教育,6
605099.SH,共创草坪,4
605100.SH,华丰股份,5
605108.SH,同庆楼,7
605111.SH,新洁能,5
605116.SH,奥锐特,5
605117.SH,德业股份,5
605118.SH,力鼎光电,7
605122.SH,四方新材,7
605123.SH,派克新材,7
605133.SH,嵘泰股份,5
605136.SH,丽人丽妆,5
605151.SH,西上海,7
605155.SH,西大门,7
605158.SH,华达新材,5
605167.SH,利柏特,5
605168.SH,三人行,6
605169.SH,洪通燃气,6
605177.SH,东亚药业,5
605178.SH,时空科技,5
605179.SH,一鸣食品,2
605180.SH,华生科技,7
605183.SH,确成股份,5
605186.SH,健麾信息,7
605188.SH,国光连锁,7
605196.SH,华通线缆,7
605198.SH,安德利,5
605199.SH,葫芦娃,5
605218.SH,伟时电子,5
605228.SH,神通科技,5
605255.SH,天普股份,7
605258.SH,协和电子,5
605259.SH,绿田机械,6
605266.SH,健之佳,7
605268.SH,王力安防,7
605277.SH,新亚电子,7
605286.SH,同力日升,7
605287.SH,德才股份,7
605288.SH,凯迪股份,7
605289.SH,罗曼股份,7
605296.SH,神农集团,7
605298.SH,必得科技,7
605299.SH,舒华体育,5
605300.SH,佳禾食品,7
605303.SH,园林股份,2
605305.SH,中际联合,5
605318.SH,法狮龙,7
605319.SH,无锡振华,7
605333.SH,沪光股份,2
605336.SH,帅丰电器,6
605337.SH,李子园,7
605338.SH,巴比食品,5
605339.SH,南侨食品,5
605365.SH,立达信,7
605366.SH,宏柏新材,6
605368.SH,蓝天燃气,6
605369.SH,拱东医疗,7
605376.SH,博迁新材,7
605377.SH,华旺科技,6
605378.SH,野马电池,7
605388.SH,均瑶健康,5
605389.SH,长龄液压,5
605398.SH,新炬网络,5
605399.SH,晨光新材,4
605499.SH,东鹏饮料,5
605500.SH,森林包装,7
605507.SH,国邦医药,6
605555.SH,德昌股份,7
605566.SH,福莱蒽特,7
605567.SH,春雪食品,7
605577.SH,龙版传媒,7
605580.SH,恒盛能源,5
605588.SH,冠石科技,7
605598.SH,上海港湾,7
605599.SH,菜百股份,7
688003.SH,天准科技,7
688004.SH,博汇科技,5
688005.SH,容百科技,6
688006.SH,杭可科技,7
688007.SH,光峰科技,5
688008.SH,澜起科技,7
688010.SH,福光股份,5
688011.SH,新光光电,5
688012.SH,中微公司,5
688013.SH,天臣医疗,7
688015.SH,交控科技,6
688016.SH,心脉医疗,5
688017.SH,绿的谐波,7
688018.SH,乐鑫科技,5
688019.SH,安集科技,5
688020.SH,方邦股份,5
688021.SH,奥福环保,7
688022.SH,瀚川智能,7
688023.SH,安恒信息,2
688025.SH,杰普特,5
688027.SH,国盾量子,2
688028.SH,沃尔德,5
688031.SH,星环科技-U,2
688032.SH,禾迈股份,7
688033.SH,天宜上佳,5
688035.SH,德邦科技,5
688036.SH,传音控股,7
688037.SH,芯源微,5
688038.SH,中科通达,5
688039.SH,当虹科技,7
688041.SH,海光信息,5
688045.SH,必易微,5
688046.SH,药康生物,5
688047.SH,龙芯中科,7
688048.SH,长光华芯,7
688049.SH,炬芯科技,7
688050.SH,爱博医疗,5
688051.SH,佳华科技,2
688052.SH,纳芯微,7
688053.SH,思科瑞,5
688055.SH,龙腾光电,7
688056.SH,莱伯泰科,7
688057.SH,金达莱,7
688058.SH,宝兰德,2
688060.SH,云涌科技,5
688061.SH,灿瑞科技,7
688062.SH,迈威生物-U,5
688063.SH,派能科技,5
688065.SH,凯赛生物,7
688067.SH,爱威科技,5
688068.SH,热景生物,7
688069.SH,德林海,7
688070.SH,纵横股份,5
688071.SH,华依科技,7
688072.SH,拓荆科技,5
688073.SH,毕得医药,5
688075.SH,安旭生物,7
688076.SH,诺泰生物,5
688077.SH,大地熊,6
688078.SH,龙软科技,5
688079.SH,美迪凯,7
688080.SH,映翰通,7
688081.SH,兴图新科,2
688082.SH,盛美上海,5
688083.SH,中望软件,7
688084.SH,晶品特装,7
688085.SH,三友医疗,7
688086.SH,*ST紫晶,2
688087.SH,英科再生,6
688088.SH,虹软科技,7
688089.SH,嘉必优,5
688090.SH,瑞松科技,7
688091.SH,上海谊众,5
688092.SH,爱科科技,7
688093.SH,世华科技,5
688095.SH,福昕软件,7
688097.SH,博众精工,5
688098.SH,申联生物,7
688099.SH,晶晨股份,5
688100.SH,XD威胜信,5
688101.SH,三达膜,5
688102.SH,斯瑞新材,7
688103.SH,国力股份,5
688105.SH,诺唯赞,7
688106.SH,金宏气体,5
688107.SH,安路科技-U,7
688108.SH,赛诺医疗,2
688109.SH,品茗科技,2
688110.SH,东芯股份,5
688111.SH,金山办公,5
688112.SH,鼎阳科技,7
688113.SH,联测科技,7
688114.SH,华大智造,7
688115.SH,思林杰,5
688117.SH,圣诺生物,7
688118.SH,普元信息,5
688119.SH,中钢洛耐,5
688120.SH,华海清科,7
688121.SH,卓然股份,7
688123.SH,聚辰股份,4
688125.SH,安达智能,7
688127.SH,蓝特光学,5
688128.SH,中国电研,7
688129.SH,东来技术,7
688130.SH,晶华微,5
688131.SH,皓元医药,5
688132.SH,邦彦技术,7
688133.SH,泰坦科技,7
688135.SH,利扬芯片,5
688136.SH,科兴制药,5
688137.SH,近岸蛋白,7
688138.SH,清溢光电,5
688139.SH,海尔生物,5
688141.SH,杰华特,7
688143.SH,长盈通,5
688146.SH,N中船,5
688147.SH,微导纳米,7
688150.SH,莱特光电,5
688151.SH,华强科技,5
688152.SH,麒麟信安,7
688153.SH,唯捷创芯-U,2
688155.SH,先惠技术,2
688156.SH,路德环境,5
688157.SH,松井股份,5
688158.SH,优刻得-W,2
688159.SH,有方科技,2
688160.SH,步科股份,5
688161.SH,威高骨科,5
688162.SH,巨一科技,5
688163.SH,赛伦生物,5
688165.SH,埃夫特-U,2
688167.SH,炬光科技,7
688168.SH,安博通,7
688169.SH,石头科技,7
688170.SH,德龙激光,7
688171.SH,纬德信息,7
688172.SH,燕东微,7
688173.SH,希荻微,5
688175.SH,高凌信息,7
688176.SH,亚虹医药-U,5
688177.SH,百奥泰,2
688178.SH,万德斯,7
688180.SH,君实生物-U,5
688181.SH,八亿时空,4
688182.SH,灿勤科技,7
688183.SH,生益电子,5
688184.SH,帕瓦股份,5
688185.SH,康希诺,5
688188.SH,柏楚电子,5
688189.SH,南新制药,2
688190.SH,云路股份,5
688191.SH,智洋创新,7
688192.SH,迪哲医药-U,2
688193.SH,仁度生物,7
688195.SH,腾景科技,5
688196.SH,卓越新能,6
688197.SH,首药控股-U,2
688198.SH,佰仁医疗,5
