X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
300022.SZ,吉峰科技,,批发和零售业,82.26150908,0.0292,12.87270107,16.62825261,75.85544254,4.141720145,98.41782135,1.099629556,0.271725347,0.750804067,5.004905636,55.2435683
300024.SZ,机器人,,制造业,-29.493384,0.0288,1.062739982,5.61145592,63.74133351,2.757961328,81.7466842,1.310164111,0.417700046,0.736160812,105.2011631,45.27514677
300025.SZ,华星创业,,信息传输、软件和信息技术服务业,-4857.108176,0.0303,2.872046366,15.01431728,28.15161869,1.391819804,100,2.86546092,1.128481313,2.743861551,153.3416833,60.19473932
300029.SZ,ST天龙,,制造业,25.30290326,0,0,15.24975019,0,0,0,0,0,0,0,21.41231357
300032.SZ,金龙机电,,制造业,-14.3296827,0,0,12.25231511,0,0,0,0,0,0,0,80.641001
300033.SZ,同花顺,,金融业,29.40268498,3.15,24.64942404,90.7153421,19.74357077,1.246006095,94.3553112,4.528575031,4.482457116,4.528575031,-11.51214707,52.74144328
300034.SZ,钢研高纳,,制造业,83.01836749,0,0,26.38063939,0,0,0,0,0,0,0,64.65460834
300035.SZ,中科电气,,制造业,27.51991795,0,0,21.32707941,0,0,0,0,0,0,0,56.11318102
300036.SZ,超图软件,,信息传输、软件和信息技术服务业,57.2804581,-0.69,-11.30842769,57.06016419,35.94991809,1.561278253,99.52485788,1.917541273,1.098478232,1.602070745,-220.4826917,68.73672357
300039.SZ,上海凯宝,,制造业,58.86280168,0.1824,5.606400562,77.80525406,11.69778767,1.132474457,59.40081964,5.319755653,2.80702765,4.776438296,35.66697337,46.42051544
300042.SZ,朗科科技,,制造业,56.34493229,0,0,8.234821871,0,0,0,0,0,0,0,51.10664933
300044.SZ,赛为智能,,信息传输、软件和信息技术服务业,-5.59362964,0,0,20.02857499,0,0,0,0,0,0,0,67.1847721
300045.SZ,华力创通,,制造业,-14.79971374,-0.1738,-6.832425427,39.15794595,24.16919012,1.318725201,87.14661711,3.163753061,0.806514052,2.440710397,51.40584777,39.51865256
300046.SZ,台基股份,,制造业,177.4524494,0.0834,1.896874023,26.26167686,7.785510717,1.08442828,96.81741958,11.79175203,8.660609374,10.46887908,-56.12924771,52.28335186
300048.SZ,合康新能,,制造业,599.6261145,0.02,1.397689645,24.45647672,31.43027716,1.458369611,95.01890935,2.195618782,0.631070557,1.865875952,-31.136705,43.82509291
300049.SZ,福瑞股份,,制造业,65.53676008,0.3738,6.381045942,72.5848343,0,0,0,0,0,0,0,68.82480274
300050.SZ,世纪鼎利,,信息传输、软件和信息技术服务业,-1.612159,0,0,22.53742532,0,0,0,0,0,0,0,50.50816402
300051.SZ,三五互联,,信息传输、软件和信息技术服务业,-87.05666831,-0.09,-15.47068597,46.80203355,69.1935405,3.246072467,31.21277369,0.518522063,0.315651434,0.50458583,-20.21255043,54.41769939
300052.SZ,中青宝,,信息传输、软件和信息技术服务业,-99.60958966,0,0,44.19395582,0,0,0,0,0,0,0,57.71416339
300053.SZ,欧比特,,制造业,-18.6090191,-0.815,-20.56474445,40.20701737,20.95535727,1.265107875,88.14352616,2.509057438,0.553364265,2.13215378,-1443.23824,53.45772394
300054.SZ,鼎龙股份,,制造业,56.40304786,0.42,9.463588682,36.47031591,20.22314808,1.253496442,57.2444051,4.078597577,1.644574931,3.237985512,85.40469452,45.2078261
300056.SZ,中创环保,,制造业,-6.76650485,0,0,13.58951133,0,0,0,0,0,0,0,66.57304592
300061.SZ,旗天科技,,租赁和商务服务业,-15.1658718,0,0,32.9979232,0,0,0,0,0,0,0,52.66187802
300063.SZ,天龙集团,,租赁和商务服务业,26.2849478,0,0,6.261981374,0,0,0,0,0,0,0,94.62035022
300066.SZ,三川智慧,,制造业,28.9211696,0.2057,9.973254617,27.00442397,18.9465369,1.233753577,75.40326239,4.383255024,1.194019051,3.198016945,15.8271498,67.44123177
300067.SZ,安诺其,,制造业,57.66474955,0,0,23.51483739,0,0,0,0,0,0,0,78.59255983
300069.SZ,金利华电,,制造业,-45.25772851,0,0,14.48062347,0,0,0,0,0,0,0,29.58649869
300073.SZ,当升科技,,制造业,15.51191255,4.4592,21.57393622,17.42616743,46.69496449,1.875995373,96.88539432,1.857258147,0.739987629,1.563454982,107.0241837,51.19298342
300074.SZ,华平股份,,信息传输、软件和信息技术服务业,-200.3573326,0,0,38.42708879,0,0,0,0,0,0,0,49.63578562
300075.SZ,数字政通,,信息传输、软件和信息技术服务业,32.99367317,0.51,6.973848025,40.51017912,19.47117171,1.24179132,85.08730071,4.639619517,2.184784326,4.428654751,23.96247935,82.29134699
300076.SZ,GQY视讯,,制造业,-443.8493758,0,0,23.45183813,0,0,0,0,0,0,0,48.78393236
300079.SZ,数码视讯,,制造业,64.09604669,0.0779,2.72491515,49.3175779,11.77147801,1.133420324,99.47230126,5.71955385,4.03046191,5.02898106,24.99010622,72.71834782
300081.SZ,恒信东方,,科学研究和技术服务业,-6.09884282,0,0,21.90767242,0,0,0,0,0,0,0,45.96629586
300082.SZ,奥克股份,,制造业,31.87999353,0.01,0.167138458,7.652368816,45.55407015,1.836684584,92.66154807,1.004598544,0.239713757,0.882175325,-94.91596399,60.18084038
300084.SZ,海默科技,,采矿业,-6.08322386,0.0363,1.364373508,38.45478503,49.68697748,1.987556998,84.68234985,1.452090311,0.144403423,0.968631721,105.7173489,77.90277421
300085.SZ,银之杰,,信息传输、软件和信息技术服务业,-21.91720114,-0.172,-14.00121923,19.19401559,39.72253111,1.658994676,98.001542,1.562196962,0.548007482,1.3603555,54.95187271,44.0701245
300086.SZ,康芝药业,,制造业,-49.0911838,0,0,53.74436866,0,0,0,0,0,0,0,49.76687302
300087.SZ,荃银高科,,农、林、牧、渔业,52.41925839,0.35,15.10872294,27.32808287,56.81317769,2.315521139,81.04639157,1.580283054,0.579675751,0.910982049,44.69404622,53.04378728
300091.SZ,金通灵,,制造业,-134.7378766,0,0,15.14763679,0,0,0,0,0,0,0,61.06581666
300092.SZ,科新机电,,制造业,28.18412106,0.5234,15.28966259,21.85549628,53.39261409,2.145582681,99.69787859,1.5824687,0.231638796,0.949388199,30.86508361,75.17000973
300095.SZ,华伍股份,,制造业,36.4879045,0,0,32.14309471,0,0,0,0,0,0,0,60.41055065
300096.SZ,易联众,,信息传输、软件和信息技术服务业,-13.91398621,0,0,54.05147733,0,0,0,0,0,0,0,62.31243959
300097.SZ,智云股份,,制造业,-2.47845588,0,0,24.03247771,0,0,0,0,0,0,0,47.4426745
300098.SZ,高新兴,,信息传输、软件和信息技术服务业,-97.40672218,-0.1568,-8.41970906,27.5265623,40.71017143,1.68662994,89.41229421,1.751660008,0.304864529,1.503218067,-981.8580716,79.5785048
300099.SZ,精准信息,,制造业,28.9573513,0,0,49.26822714,0,0,0,0,0,0,0,59.50406504
300100.SZ,双林股份,,制造业,24.41547158,0.19,3.408025968,18.64542022,62.83702843,2.690850483,88.38244313,1.047163884,0.147725726,0.744447284,-39.27893374,49.2343071
300101.SZ,振芯科技,,制造业,57.15943686,0.5368,21.77843383,60.74248613,34.25192611,1.520957103,91.16869957,2.418965072,0.346810438,1.768091025,124.3018303,91.53872845
300102.SZ,乾照光电,,制造业,11619.32245,-0.06,-1.509478437,20.43587595,41.75991944,1.717030592,62.65129915,1.781788847,0.87937807,1.489396224,-127.571199,51.70893418
300103.SZ,达刚控股,,水利、环境和公共设施管理业,-6.85003474,0,0,11.54687358,0,0,0,0,0,0,0,46.62388286
300105.SZ,龙源技术,,制造业,40.6393431,0.1725,4.764802352,19.8249405,26.14374826,1.35398152,98.26716499,3.245455879,1.658249285,2.856791355,1388.525646,57.11323011
300106.SZ,西部牧业,,农、林、牧、渔业,139.6418534,0,0,17.14223914,0,0,0,0,0,0,0,41.63767097
300107.SZ,建新股份,,制造业,52.49453174,0.1111,4.221053051,18.74121925,12.38298251,1.141330792,87.50439917,4.748534819,2.8957314,4.112565205,349.1181028,56.2146965
300108.SZ,*ST吉药,,制造业,-2.8545771,0,0,23.30649832,0,0,0,0,0,0,0,48.6984414
300109.SZ,新开源,,制造业,16.656827,0.96,9.509080834,44.50358765,0,0,0,0,0,0,0,43.55790741
300110.SZ,华仁药业,,制造业,36.77002686,0.153,7.376882561,46.76115511,49.64148,1.985761297,79.18960472,1.344989979,0.109245772,1.21350118,35.27394231,57.61293804
300113.SZ,顺网科技,,信息传输、软件和信息技术服务业,-259.6106728,-0.6,-18.75138613,51.08662193,15.58023095,1.184556664,92.48872086,4.235913579,3.745690305,4.219459906,-567.7263683,64.2273522
300114.SZ,中航电测,,制造业,25.87083267,0.33,8.714084649,37.49312283,35.91614867,1.560455527,90.4768977,1.879365932,0.278393209,1.322482995,-37.91188107,65.35538056
300115.SZ,长盈精密,,制造业,-14.21151153,0.04,0.749782714,12.23518015,66.40161525,2.976333557,76.85092381,1.006251648,0.19563551,0.609060121,110.2985176,58.23614097
300116.SZ,保力新,,制造业,-48.89953781,0,0,-8.645842775,0,0,0,0,0,0,0,75.05110566
300119.SZ,瑞普生物,,制造业,24.63094331,0.7488,8.400578893,48.50874413,26.28728335,1.356618024,81.59673782,2.36170751,1.439389411,2.081462731,-13.79642167,47.9224274
300120.SZ,经纬辉开,,制造业,40.60974261,0,0,14.40263692,0,0,0,0,0,0,0,45.54250756
300122.SZ,智飞生物,,制造业,18.95927975,4.7119,35.9913261,34.04632807,36.2267596,1.568055808,96.09576949,2.374402823,0.198190677,1.768169465,-26.15013062,36.35301523
300123.SZ,亚光科技,,制造业,-4.34624909,0,0,14.02068738,0,0,0,0,0,0,0,53.51612735
300124.SZ,汇川技术,,制造业,44.34698017,1.62,23.99640811,35.35450774,0,0,0,0,0,0,0,65.73975819
300125.SZ,聆达股份,,制造业,-77.02719494,-0.06,-2.555992488,6.769655749,69.11440465,3.237755298,48.57801463,0.845461118,0.155393005,0.771071193,77.2023809,21.09652886
300126.SZ,锐奇股份,,制造业,166.8564682,0.01,0.357103815,10.06382602,17.5924144,1.213480522,99.30325301,2.927930834,0.992398438,2.265676784,-61.53306846,55.09018043
300127.SZ,银河磁体,,制造业,26.21026271,0.53,12.35845374,29.10941415,7.692915964,1.083340472,94.71589902,10.5341744,5.591662402,8.933953616,-12.35716578,56.84958802
300128.SZ,锦富技术,,制造业,-13.31061265,0,0,20.64744525,0,0,0,0,0,0,0,50.10266241
300129.SZ,泰胜风能,,制造业,30.50813816,0,0,16.97812043,0,0,0,0,0,0,0,79.23586198
300132.SZ,青松股份,,制造业,-2.13381323,0,0,4.370932461,0,0,0,0,0,0,0,58.94505382
300133.SZ,华策影视,,文化、体育和娱乐业,26.84976579,0.22,5.992010348,28.31708381,0,0,0,0,0,0,0,54.86297038
300134.SZ,大富科技,,制造业,-36.89301491,0,0,17.54626439,0,0,0,0,0,0,0,66.91769012
300135.SZ,宝利国际,,制造业,-46.0762032,0,0,8.924821911,0,0,0,0,0,0,0,151.1349761
300136.SZ,信维通信,,制造业,25.41630264,0,0,19.39426879,0,0,0,0,0,0,0,72.20525666
300137.SZ,先河环保,,制造业,130.5900071,0,0,43.00318749,0,0,0,0,0,0,0,76.10318206
300140.SZ,中环装备,,制造业,-17.70932732,0,0,11.94210615,0,0,0,0,0,0,0,45.18875932
300141.SZ,和顺电气,,制造业,559.0618931,0,0,28.53993301,0,0,0,0,0,0,0,48.24766778
300143.SZ,盈康生命,,卫生和社会工作,-14.97966588,-1.01,-38.99133557,24.64836227,35.03762824,1.539352664,82.92360846,1.366459641,0.735223147,1.185635406,-67.21253959,70.29159602
300144.SZ,宋城演艺,,文化、体育和娱乐业,-916.9166017,0,0,41.81563737,0,0,0,0,0,0,0,87.28490965
300146.SZ,汤臣倍健,,制造业,24.66693053,0.82,13.08194369,67.70366016,18.25113362,1.223258553,88.38184737,3.441483996,2.257329255,3.017955176,-20.10070143,54.54753494
300148.SZ,天舟文化,,信息传输、软件和信息技术服务业,-4.32716725,0,0,30.24042105,0,0,0,0,0,0,0,39.4230425
300149.SZ,睿智医药,,科学研究和技术服务业,8.58083592,0,0,35.29956253,0,0,0,0,0,0,0,51.06040446
300150.SZ,世纪瑞尔,,信息传输、软件和信息技术服务业,66.33716748,-0.67,-22.93167128,36.15147124,22.86974217,1.296508048,98.34121443,3.687001931,0.685374205,3.049302213,-1502.164253,26.5933928
300152.SZ,新动力,,水利、环境和公共设施管理业,-11.36625007,-0.1218,-19.58402474,31.26551748,52.32969209,2.097741852,82.25375781,1.056578473,0.041560519,0.617327538,67.43415506,71.65084701
300153.SZ,科泰电源,,制造业,164.23622,0.0878,3.605438864,15.01582875,46.68655683,1.875699524,86.53905027,1.757415331,0.657825219,1.407655935,173.1098344,59.62847253
300154.SZ,瑞凌股份,,制造业,25.1434734,0.19,5.095360192,20.79279826,18.68943365,1.229852459,85.98408701,4.61230061,3.313855749,4.018515259,-27.17777747,52.94029442
300155.SZ,安居宝,,制造业,-222.470214,0,0,33.4039877,0,0,0,0,0,0,0,83.19699692
300160.SZ,秀强股份,,制造业,19.70047211,0.3,10.74505871,26.16664577,19.0359114,1.23511549,96.11179574,4.138910123,2.309029323,3.774239706,34.39238266,54.96753363
300161.SZ,华中数控,,制造业,674.4113107,0.0846,1.024542431,32.54219847,50.29895827,2.012030262,88.2260152,1.647499693,0.336073608,1.058800038,-86.14048955,48.91848798
300162.SZ,雷曼光电,,制造业,51.9791486,0,0,24.5008368,0,0,0,0,0,0,0,46.8692509
300163.SZ,先锋新材,,制造业,-434.0810922,0,0,18.32622523,0,0,0,0,0,0,0,58.8196845
300165.SZ,天瑞仪器,,制造业,-17.01702327,0,0,41.39374954,0,0,0,0,0,0,0,56.396183
300167.SZ,迪威迅,,信息传输、软件和信息技术服务业,-6.83863702,0,0,15.08830458,0,0,0,0,0,0,0,108.7890751
300171.SZ,东富龙,,制造业,17.25098121,0,0,42.28942307,0,0,0,0,0,0,0,48.46447569
300172.SZ,中电环保,,水利、环境和公共设施管理业,25.09264119,0.11,4.339689847,21.9627547,36.36717919,1.571516062,84.45237688,2.028095483,0.742783706,1.945426514,-35.30359967,49.69855647
300173.SZ,福能东方,,制造业,-9.4486186,-0.42,-29.91704483,23.01035761,79.072098,4.778309836,92.53246226,1.031219436,0.120109589,0.439699703,2.902380376,40.96734853
300175.SZ,朗源股份,,制造业,-23.61081437,0,0,15.39992546,0,0,0,0,0,0,0,38.1522917
300176.SZ,派生科技,,制造业,-88.18924968,0,0,10.47103592,0,0,0,0,0,0,0,57.18471879
300177.SZ,中海达,,制造业,1449.692329,0,0,44.44283311,0,0,0,0,0,0,0,54.78011963
300179.SZ,四方达,,制造业,39.86865876,0.3159,15.43807119,53.55333077,18.89737692,1.233005743,56.2937797,4.927825393,2.061611359,3.960915103,65.16813352,63.25988785
300180.SZ,华峰超纤,,制造业,-100.815354,0,0,15.65838332,0,0,0,0,0,0,0,53.66490091
300181.SZ,佐力药业,,制造业,29.7152235,0.4502,12.17237485,71.36711755,0,0,0,0,0,0,0,51.06075991
300183.SZ,东软载波,,信息传输、软件和信息技术服务业,35.772097,0.3373,5.041208506,48.83778826,0,0,0,0,0,0,0,60.18056394
300184.SZ,力源信息,,批发和零售业,19.07196087,0,0,9.727262982,0,0,0,0,0,0,0,63.15757659
300187.SZ,永清环保,,水利、环境和公共设施管理业,51.2462526,0,0,27.52133446,0,0,0,0,0,0,0,69.62575324
300188.SZ,美亚柏科,,信息传输、软件和信息技术服务业,158.2525315,0.18,3.848149105,52.19388566,26.86482672,1.367331142,90.07992117,2.733143174,1.003876379,2.305013003,-48.97418769,77.90296294
300189.SZ,神农科技,,农、林、牧、渔业,-67.67290994,0,0,37.88989345,0,0,0,0,0,0,0,18.50651492
300191.SZ,潜能恒信,,采矿业,107.3704954,0.13,3.291511604,50.67161913,36.38433098,1.571939768,60.81363081,1.64140668,1.362976866,1.625691743,19.80482701,46.90600847
300192.SZ,科德教育,,教育,-5.09469079,0,0,29.58967601,0,0,0,0,0,0,0,53.79191638
300193.SZ,佳士科技,,制造业,22.20423436,0.36,8.120509847,26.09021145,23.7526128,1.311520351,95.86085133,3.505508922,2.608566655,3.185933224,-11.81869619,47.56401722
300194.SZ,福安药业,,制造业,-12.62242907,0.17,5.328879364,58.9636387,32.86012361,1.489427824,66.63492172,1.497265551,0.546783348,0.938048348,132.9436918,43.8101634
300195.SZ,长荣股份,,制造业,-72.26631388,0,0,30.48559794,0,0,0,0,0,0,0,42.90201366
300198.SZ,纳川股份,,制造业,-12.79596826,0,0,8.510132314,0,0,0,0,0,0,0,68.00645789
300200.SZ,高盟新材,,制造业,24.42783025,0.33,7.488215605,29.02611645,14.89562626,1.175027741,96.20418381,3.87752364,2.623475421,3.543377922,-13.42873458,59.61901412
300201.SZ,海伦哲,,制造业,23.5401631,0.0699,5.508781628,30.28612582,37.07765757,1.589260605,91.60511358,1.676236432,0.196781533,1.302781844,-44.55230481,75.09815478
300203.SZ,聚光科技,,制造业,-54.67754414,0,0,36.20303553,0,0,0,0,0,0,0,62.95163749
300204.SZ,舒泰神,,制造业,-38.83654381,-0.41,-13.56523829,80.86167386,18.89711789,1.233001805,73.47338422,2.28265033,1.143304298,2.201417571,-43.3826815,53.13627264
300205.SZ,天喻信息,,制造业,-126.0633733,0,0,26.36551074,0,0,0,0,0,0,0,65.12938708
300206.SZ,理邦仪器,,制造业,41.07871694,0.402,12.99451559,55.54127412,17.18645155,1.207531882,92.27181905,4.45898234,2.699471628,3.246183925,2.382101577,48.33686306
300209.SZ,有棵树,,批发和零售业,-1.3782321,0,0,-16.70092614,0,0,0,0,0,0,0,44.77233152
300210.SZ,森远股份,,制造业,-7.5417816,0,0,13.45082516,0,0,0,0,0,0,0,46.32767294
300211.SZ,亿通科技,,制造业,59.94716821,0.0829,4.996522832,27.6687331,12.78887611,1.146642716,98.17254494,5.799236196,3.995507422,5.215254159,-11.860521,63.54344886
300214.SZ,日科化学,,制造业,14.18786706,0.42,8.041623122,13.92012332,17.10077119,1.206283839,84.46105159,3.530487063,1.027830123,3.007952672,3.275434822,48.44734891
300217.SZ,东方电热,,制造业,25.6809285,0.2,9.723745409,20.90705362,0,0,0,0,0,0,0,61.82561614
300219.SZ,鸿利智汇,,制造业,23.9522274,0,0,19.18291044,0,0,0,0,0,0,0,54.58256711
300221.SZ,银禧科技,,制造业,-554.7529079,-0.0126,-0.468563172,15.60254596,28.34424161,1.395561253,95.00692633,2.552878386,0.479577986,2.02863097,-104.092816,54.25347398
300222.SZ,科大智能,,制造业,-15.4911191,-0.37,-15.05293095,18.13745343,66.72577965,3.00532962,88.23552274,1.363703478,0.342814992,1.003146811,-249.817027,86.70130605
300223.SZ,北京君正,,制造业,33.17172032,1.6389,7.333705786,38.77888333,9.361065914,1.103278641,90.36002016,6.467073714,3.570269534,4.274449218,-15.45893969,80.06789296
300225.SZ,金力泰,,制造业,-18.68735453,-0.23,-13.49812232,4.916607553,0,0,0,0,0,0,0,50.32444908
300227.SZ,光韵达,,制造业,33.64711125,0.1602,5.448774785,38.46108241,37.77972035,1.607193034,77.98298882,1.627303318,0.223427133,1.089855086,-15.58553272,55.47057379
300228.SZ,富瑞特装,,制造业,-30.46787231,0,0,16.40955,0,0,0,0,0,0,0,49.77789801
300230.SZ,永利股份,,制造业,12.52116079,0,0,30.74737514,0,0,0,0,0,0,0,65.27609768
300233.SZ,金城医药,,制造业,35.85344274,0.71,7.808293763,47.6797945,37.19087617,1.592125378,78.5010526,1.356985687,0.505031883,1.016457714,132.2593805,48.27885086
300234.SZ,开尔新材,,制造业,44.49907033,0.15,7.180874345,22.60233442,27.63437554,1.381871583,95.44473385,2.70319001,0.523300059,2.211594481,0.425587233,73.93214687
300235.SZ,方直科技,,信息传输、软件和信息技术服务业,69.3103013,0.14,3.467303014,69.53439461,3.108898963,1.032086527,100,23.28261072,18.2824317,23.18290257,2.726073174,102.595555
300238.SZ,冠昊生物,,制造业,-12.52226214,-1.16,-48.5075947,75.57219951,35.70963161,1.555442946,78.96618986,1.581515394,0.668186724,1.255161552,-745.822971,53.96794677
300240.SZ,飞力达,,交通运输、仓储和邮政业,22.16972115,0,0,6.747871652,0,0,0,0,0,0,0,58.45305567
300241.SZ,瑞丰光电,,制造业,43.46185143,0,0,17.01978518,0,0,0,0,0,0,0,70.40699742
300242.SZ,佳云科技,,信息传输、软件和信息技术服务业,-11.05076299,0,0,4.217759114,0,0,0,0,0,0,0,58.97859097
300245.SZ,天玑科技,,信息传输、软件和信息技术服务业,1235.909024,0,0,24.48785632,0,0,0,0,0,0,0,49.22414556
300247.SZ,融捷健康,,制造业,21.60459951,0,0,24.89406923,0,0,0,0,0,0,0,41.83107734
300248.SZ,新开普,,信息传输、软件和信息技术服务业,35.9316413,0,0,57.44670014,0,0,0,0,0,0,0,80.03129521
300249.SZ,依米康,,信息传输、软件和信息技术服务业,119.0579962,-0.074,-5.060425018,17.38708716,67.40595273,3.068044885,86.60572447,1.073949771,0.169381074,0.809946586,-551.2357709,42.90417808
300250.SZ,初灵信息,,信息传输、软件和信息技术服务业,46.20843027,0,0,53.30972842,0,0,0,0,0,0,0,48.53032555
300252.SZ,金信诺,,制造业,80.35325027,0,0,19.02984247,0,0,0,0,0,0,0,74.18986307
300254.SZ,仟源医药,,制造业,-14.6807749,0,0,68.43870075,0,0,0,0,0,0,0,52.09634272
300255.SZ,常山药业,,制造业,54.63605147,0.02,0.571697391,50.15442802,49.4015367,1.976344606,59.96236733,2.179905934,0.44620852,0.819977907,-95.6083931,49.64516229
300256.SZ,ST星星,,制造业,6.56280044,0,0,-2.312609646,0,0,0,0,0,0,0,40.57824831
300257.SZ,开山股份,,制造业,36.89215907,0.41,7.631729331,32.68588756,55.65873471,2.255235599,74.51849928,0.648164153,0.12575578,0.374954034,34.54765343,49.95213807
300259.SZ,新天科技,,制造业,14.13988651,0.2101,8.624877943,45.29434075,16.43452464,1.196666441,94.34891034,4.711764835,3.088440121,4.16181585,-40.6724091,78.95587538
300261.SZ,雅本化学,,制造业,49.97173168,0.2103,8.809272392,29.65944197,0,0,0,0,0,0,0,53.13445322
300264.SZ,佳创视讯,,信息传输、软件和信息技术服务业,-25.1851565,0,0,24.5839456,0,0,0,0,0,0,0,27.20182207
300266.SZ,兴源环境,,水利、环境和公共设施管理业,-27.09945876,-0.36,-34.94612971,6.742867515,85.41752322,6.857545636,66.10107581,0.56447563,0.091621225,0.523661447,-1851.868824,48.19469128
300267.SZ,尔康制药,,制造业,-8.02028283,0,0,17.310757,0,0,0,0,0,0,0,63.57351212
300268.SZ,*ST佳沃,,制造业,-42.77981939,-6.3711,-673.0749705,14.84569887,100.5718107,0,34.84732685,0.944088415,0.057024226,0.222417231,-301.0354933,53.04137445
300269.SZ,联建光电,,租赁和商务服务业,-79.49482626,0,0,25.47044461,0,0,0,0,0,0,0,68.17678435
300270.SZ,中威电子,,制造业,-23.43226931,0.02,0.652021896,28.37334715,30.28717498,1.434456285,98.90638598,2.052769471,0.480649344,1.906693447,105.4669543,43.23525378
300271.SZ,华宇软件,,信息传输、软件和信息技术服务业,-48.98071385,-1.18,-15.48964941,22.85244378,0,0,0,0,0,0,0,51.59845959
300272.SZ,开能健康,,制造业,27.48630775,0,0,28.98557781,0,0,0,0,0,0,0,60.96148281
300275.SZ,梅安森,,信息传输、软件和信息技术服务业,63.45699711,0.1985,4.978135246,39.61790952,35.96016965,1.561528184,96.41598822,1.564790683,0.135050098,1.284859788,29.18146792,61.96512051
300276.SZ,三丰智能,,制造业,183.5267038,0,0,18.89655053,0,0,0,0,0,0,0,53.92935523
300277.SZ,海联讯,,信息传输、软件和信息技术服务业,203.0307805,0,0,18.68299717,0,0,0,0,0,0,0,62.76611785
300279.SZ,和晶科技,,制造业,-49.51058121,-0.7312,-37.23221735,13.94572921,66.0079693,2.941866018,95.48791244,1.168069863,0.296756261,0.839530145,-610.6043017,65.17521384
300280.SZ,紫天科技,,租赁和商务服务业,30.07977119,0,0,25.7263924,0,0,0,0,0,0,0,55.19219047
300281.SZ,金明精机,,制造业,112.1304004,-0.004,-0.123715917,14.30595652,14.35753772,1.167645083,86.12134272,4.428510783,1.556597467,2.874158174,-103.8965239,56.07696424
300282.SZ,ST三盛,,制造业,-7.24187911,0,0,29.15439768,0,0,0,0,0,0,0,64.82755145
300285.SZ,国瓷材料,,制造业,42.53063866,0.5,8.550879431,38.46179486,15.94911327,1.189755443,68.03945386,3.991531938,0.695473797,2.897328298,-37.63960901,42.76741469
300286.SZ,安科瑞,,制造业,36.96874197,0.82,16.04633588,45.65169238,27.24767966,1.374526607,99.51906304,2.770474128,1.041965448,2.261362971,0.30603292,65.41829314
300287.SZ,飞利信,,信息传输、软件和信息技术服务业,-12.39068546,-0.33,-24.70080789,6.3044977,45.82558832,1.845889912,95.88506102,1.316207437,0.097432531,1.059269473,-82.60305405,70.67329039
300288.SZ,朗玛信息,,信息传输、软件和信息技术服务业,58.88684977,0,0,35.30896254,0,0,0,0,0,0,0,43.24603964
300289.SZ,利德曼,,制造业,112.590017,-0.1,-3.159262621,45.31931766,10.84890494,1.121691213,70.62056385,7.257654047,5.220584898,6.620844816,-176.3737775,55.77764389
300290.SZ,荣科科技,,信息传输、软件和信息技术服务业,-7.36121482,-0.3528,-24.37864672,28.50870682,43.60628202,1.773247156,93.19367689,1.70283791,0.467804087,1.281803703,45.54293501,43.12053486
300291.SZ,百纳千成,,文化、体育和娱乐业,-1251.707165,0,0,15.72484599,0,0,0,0,0,0,0,82.3338955
300292.SZ,吴通控股,,信息传输、软件和信息技术服务业,211.0869663,0,0,10.43528669,0,0,0,0,0,0,0,106.562416
300293.SZ,蓝英装备,,制造业,-48.81899048,0,0,19.89083847,0,0,0,0,0,0,0,26.2316726
300294.SZ,博雅生物,,制造业,41.96055207,0.86,6.167770766,55.60867981,9.315729088,1.102727066,94.252467,8.610613087,6.699676424,7.665019196,24.34097598,54.52594943
300295.SZ,三六五网,,信息传输、软件和信息技术服务业,-181.4249205,0.03,0.457614302,91.90439498,19.57606478,1.243410929,90.52194781,4.842533837,1.10924677,4.842533837,-58.88390529,64.66083569
300299.SZ,富春股份,,信息传输、软件和信息技术服务业,91.25563407,0,0,49.69415626,0,0,0,0,0,0,0,74.18227678
300300.SZ,海峡创新,,信息传输、软件和信息技术服务业,-7.1288407,0,0,-2.370946256,0,0,0,0,0,0,0,49.89675553
300301.SZ,*ST长方,,制造业,-3.07949009,0,0,4.769950896,0,0,0,0,0,0,0,53.9791281
300302.SZ,同有科技,,信息传输、软件和信息技术服务业,-552.8194725,0,0,49.2822513,0,0,0,0,0,0,0,48.57754854
300304.SZ,云意电气,,制造业,26.65214542,0.16,5.586383776,28.32511105,21.58548631,1.275274121,81.942561,4.087683822,2.155550996,3.431762858,-43.52507914,46.53752655
300306.SZ,远方信息,,制造业,28.34770436,0.3,5.331596114,61.57597429,10.68462002,1.119627997,96.03235817,6.451926486,4.866438854,5.215249601,-23.45027248,66.20590516
300307.SZ,慈星股份,,制造业,79.66884531,0.12,3.381452039,24.24394387,38.68731717,1.630983924,98.82662557,1.53215065,0.329318648,0.991994279,4.9830968,53.40934055
300308.SZ,中际旭创,,制造业,18.51404702,1.55,10.56065775,27.96499904,0,0,0,0,0,0,0,62.73913334
300309.SZ,*ST吉艾,,金融业,-1.57474867,-1.17,0,-549.2164502,237.7287181,0,60.88980139,0.284278925,0.113723028,0.282154799,-1.670507339,53.64408904
300310.SZ,宜通世纪,,信息传输、软件和信息技术服务业,100.1031167,0,0,10.85081458,0,0,0,0,0,0,0,58.19017269
300311.SZ,任子行,,信息传输、软件和信息技术服务业,252.731261,0,0,53.15177772,0,0,0,0,0,0,0,60.06730524
300313.SZ,ST天山,,农、林、牧、渔业,-56.97950364,0,0,9.207888014,0,0,0,0,0,0,0,50.22380039
