X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
16,电力、热力、燃气及水生产和供应业,389.4336,0.155298824,3.065568235,19.0041,36.29213529,1.652371765,27.59894941,0.507624706,0.215131765,0.458296471,0.783194048,47.1808
1,批发和零售业,-5.2097,0.340656962,3.740705063,11.7549,25.74873038,1.29166962,34.90411392,0.531965823,0.164368354,0.36404557,-8.744253846,65.5698
15,制造业,38.7552,0.550152756,5.553029823,24.1051,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
19,房地产业,7.3092,0.087504598,-0.53828046,21.3684,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,21.0882
18,交通运输、仓储和邮政业,-15.6746,0.03,0.4928,3.0869,29.5166,1.4188,72.9628,2.8025,1.1086,2.4012,99.4624,51.0122
16,制造业,31.2099,0.33,8.0108,49.8749,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,65.8489
19,电力、热力、燃气及水生产和供应业,16.8569,0.7957,10.8055,35.2148,35.6674,1.5544,40.6753,0.5628,0.3764,0.5501,13.9167,54.2893
17,制造业,-4.3481,-0.31,-17.6695,34.9027,60.1696,2.5106,87.0189,0.8589,0.0993,0.6798,38.5509,53.7879
19,信息传输、软件和信息技术服务业,24.7842,0.2402,2.5787,10.1456,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,52.9953
16,制造业,622.7644,0.1273,1.9044,28.9553,38.3957,1.6233,64.4359,2.214,0.7243,1.8816,-63.5691,52.4369
17,采矿业,85.5956,0.970183333,10.24538542,25.3851,34.85326667,2.0151125,43.39960417,0.7484125,0.361641667,0.611260417,61.24914468,50.3221
15,制造业,49.8065,0.550152756,5.553029823,25.6202,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,批发和零售业,14.5885,0.5893,12.4773,3.2452,56.402,2.2937,99.5886,1.5099,0.3663,0.9516,-22.1415,55.4838
17,批发和零售业,41.9412,0.340656962,3.740705063,38.5659,25.74873038,1.29166962,34.90411392,0.531965823,0.164368354,0.36404557,-8.744253846,43.0838038
16,制造业,-17.5318,0.550152756,5.553029823,9.2592,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,39.0634
19,金融业,11.4267,1.18,7.0509,3.448749091,80.173,5.0436,4.877415455,0.083532727,0.044989091,0.082946364,-16.4369,49.0042
18,制造业,10.2502,0.5,8.4481,19.0872,45.507,1.8351,46.907,1.8486,1.129,1.5932,-49.8404,52.8237
19,电力、热力、燃气及水生产和供应业,30.7833,0.155298824,3.065568235,21.6607,36.29213529,1.652371765,27.59894941,0.507624706,0.215131765,0.458296471,0.783194048,50.1054
9,卫生和社会工作,-1.5534,0.297033333,-0.4987,14.4503,20.47091667,0.8894,21.39975,0.47305,0.140366667,0.4401,-2.649916667,1.3456
18,交通运输、仓储和邮政业,10.8769,0.307777922,-2.727550649,23.325,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,57.8388
15,制造业,90.8706,0.22,4.0631,41.6023,55.471,2.2457,16.3384,2.3002,1.2895,1.9715,-30.6444,37.27498061
18,制造业,-36.8344,0.550152756,5.553029823,7.2007,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,41.6245
18,制造业,82.9375,0.034,1.9178,16.4167,59.788,2.4868,83.2376,1.2285,0.1682,0.726,-25.7293,22.7109
17,制造业,37.618,0.75,10.5164,26.54,51.9082,2.0794,72.2115,1.1356,0.1037,0.6182,127.9249,66.3628
19,金融业,4.1089,1.61,11.8184,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,27.84231273
11,制造业,32.9135,0.550152756,5.553029823,16.5957,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
19,制造业,7.5793,1.6512,26.353,38.0816,40.7869,1.6888,64.3639,0.9334,0.2068,0.61,11.1136,51.7178
17,制造业,69.4272,0.7719,14.5879,57.0478,31.9158,1.4688,56.568,2.0598,1.0119,1.5598,299.9053,61.8206
17,电力、热力、燃气及水生产和供应业,9.6777,0.3294,9.2878,6.1376,59.879,2.4925,66.3812,0.742,0.332,0.6848,-21.0931,46.6825
17,制造业,11.928,0.62,10.2183,26.5833,23.0024,1.2987,78.3047,2.4095,1.211,1.7576,15.7397,74.3082
16,制造业,17.7742,0.550152756,5.553029823,24.0215,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,交通运输、仓储和邮政业,18.6363,0.307777922,-2.727550649,21.7615,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,54.2017
14,制造业,579.3583,0.08,1.0778,74.6204,9.7851,1.1085,75.1865,7.9616,6.8707,7.3564,,59.6437
10,制造业,55.6083,1.1203,10.9316,34.516,18.7259,1.2304,84.3591,4.8522,1.4605,3.3821,17.3136,55.5778
18,交通运输、仓储和邮政业,10.5867,0.21,4.7327,25.2611,53.3444,2.1434,51.1828,0.2665,0.1485,0.2532,-10.853,49.4735
15,制造业,48.0058,3.77,16.5652,48.0742,41.1535,1.6993,45.7094,2.4152,1.2468,1.9991,2.199,37.27498061
17,制造业,26.3777,1.932,19.3975,31.4289,38.3256,1.6214,56.8025,3.369,2.5057,2.8398,5.24,66.2403
19,交通运输、仓储和邮政业,17.6482,0.0186,1.1265,21.8837,74.605,3.9378,25.7337,0.6474,0.1006,0.1482,-81.2248,53.5551
18,电力、热力、燃气及水生产和供应业,11.2671,1.33,13.7674,20.6658,49.4615,1.9787,35.7623,1.1421,0.4628,1.0611,98.572,55.5063
18,电力、热力、燃气及水生产和供应业,18.7239,0.66,13.2474,9.4948,56.535,2.3007,59.0112,0.7252,0.3034,0.5956,0.024,49.10658235
15,制造业,41.3778,2.3273,19.0184,39.315,43.7347,1.7773,68.8805,2.6913,0.9647,1.9924,47.0008,37.27498061
17,制造业,20.9142,0.5234,10.2051,21.6959,50.0147,2.0006,68.5242,1.1616,0.3021,0.6568,12.0504,40.9751
15,制造业,467.6774,0.01,0.338,11.1152,63.9397,2.7731,62.1876,1.7008,0.4059,0.8977,-93.0763,37.27498061
16,农、林、牧、渔业,15.2465,0.4,4.7767,26.2525,48.4762,1.9409,45.3282,2.1039,1.1747,1.2341,192.538,34.76342632
18,交通运输、仓储和邮政业,21.989,0.3708,5.8185,2.766,48.6828,1.9487,81.9355,1.0439,0.1254,0.5699,12.5154,99.0211
19,交通运输、仓储和邮政业,40.7217,1.27,7.2973,12.9588,54.674,2.2062,65.5188,1.1673,0.6237,1.1422,78.6997,47.8507
17,制造业,14.5173,0.550152756,5.553029823,44.3078,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,48.7938
15,制造业,95.6289,0.550152756,5.553029823,21.2462,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,31.1226,6.45,13.9988,51.6373,12.4139,1.1417,67.7257,7.4702,5.3548,7.1384,9.9158,37.27498061
8,制造业,-4.5428,0.550152756,5.553029823,19.3134,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,99.5329
19,制造业,46.1564,0.07,2.4665,11.1682,76.8295,4.3158,60.4926,1.0687,0.0901,0.4768,13.1007,59.1624
17,制造业,103.5076,0.550152756,5.553029823,11.4185,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,57.5373
17,房地产业,-5.9016,0.087504598,-0.53828046,13.9132,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,51.7956
18,批发和零售业,16.0641,0.4,2.8358,45.7992,64.8298,2.8433,68.0222,0.384,0.1691,0.2431,-59.5035,43.7059
18,制造业,9.8054,0.818,8.4383,12.8966,52.763,2.117,50.1912,1.147,0.2469,0.5356,-48.3207,54.743
9,制造业,17.6085,0.550152756,5.553029823,9.4779,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,40.1058
18,制造业,20.7254,0.550152756,5.553029823,12.4541,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,57.3121
1,制造业,-106.3917,0.550152756,5.553029823,21.9885,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.5793
18,制造业,19.434,2.1212,19.6815,19.5511,56.8788,2.319,37.0849,1.3827,0.6375,1.1033,59.4777,65.1399
17,采矿业,27.4373,0.970183333,10.24538542,26.6421,34.85326667,2.0151125,43.39960417,0.7484125,0.361641667,0.611260417,61.24914468,54.46645833
17,制造业,42.179,0.550152756,5.553029823,12.9661,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,63.4107
17,卫生和社会工作,6.6812,2.3022,21.5829,40.4119,54.8727,2.216,67.0588,2.1669,0.6002,1.9817,25.5371,59.6271
17,制造业,27.6028,0.550152756,5.553029823,89.1047,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,制造业,5.279,0.33,3.934,5.8909,49.2565,1.9707,97.0764,1.1083,0.1842,0.8724,-76.5695,48.7945
17,制造业,-1.9741,0.550152756,5.553029823,1.874,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,45.2186
17,制造业,14.9309,0.73,13.3303,26.214,42.3166,1.7336,60.2282,1.6773,0.7209,1.3711,10.3939,37.27498061
18,电力、热力、燃气及水生产和供应业,24.9326,0.4099,7.5544,38.78,53.0365,2.1293,31.5381,2.3375,0.935,2.3003,19.0493,46.8071
19,采矿业,5.2167,6.3012,37.7772,38.9915,56.698,2.3094,49.5885,1.0665,0.5444,0.9593,112.4136,58.2987
15,制造业,28.1744,0.550152756,5.553029823,52.3866,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,21.9727,0.32,6.544,21.5652,47.6809,1.9113,71.7422,1.1764,0.1412,0.6268,-18.8034,37.27498061
17,电力、热力、燃气及水生产和供应业,-100.0426,0.02,0.8541,10.7246,64.1594,2.7901,72.42,0.5811,0.2106,0.5024,-88.7622,47.9279
16,制造业,116.8814,0.12,3.6162,29.9306,50.4255,2.0172,70.911,1.9414,1.0772,1.5559,-57.1301,37.27498061
17,租赁和商务服务业,,-0.87,-25.8543,5.198,59.1793,2.4497,91.1291,1.3244,0.5157,1.3234,-520.2664,79.911
17,水利、环境和公共设施管理业,10.9996,1.69,12.6018,43.2996,56.7048,2.3097,28.9241,1.0098,0.3719,0.9387,8.7759,52.9326
19,金融业,51.3513,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,27.84231273
15,农、林、牧、渔业,70.2655,0.17,11.7567,23.9659,68.9619,3.2218,83.4497,0.6354,0.1599,0.2271,39.9844,24.2149
17,金融业,-29.4124,-0.44,-12.7712,3.448749091,77.6627,4.4768,4.877415455,0.083532727,0.044989091,0.082946364,-218.2827,67.3032
19,建筑业,6.906,1.09,7.0452,12.1908,71.8016,3.5463,60.9444,0.9318,0.1726,0.8135,5.3082,61.1231
14,制造业,9.6818,0.7628,18.7621,23.6394,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,50.4388
18,制造业,12.0276,1.22,14.369,16.6327,50.0515,2.0021,52.5415,2.8218,1.7535,2.282,30.597,49.6752
18,制造业,10.5783,0.4157,5.8836,11.1282,68.6778,3.1926,89.5732,1.381,0.2263,1.3626,-27.0942,72.1498
18,交通运输、仓储和邮政业,14.3961,0.307777922,-2.727550649,21.0396,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,63.2726
19,房地产业,-0.8539,0.087504598,-0.53828046,0.5502,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,60.5959
12,信息传输、软件和信息技术服务业,31.64,4.27,17.3658,51.1344,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,35.07653587
16,制造业,24.5318,0.2834,6.0903,47.633,25.9103,1.3497,91.691,2.5775,0.4563,1.7844,-12.478,50.6465
17,制造业,-183.8251,0.550152756,5.553029823,17.5919,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,76.6691
18,采矿业,28.7301,0.1315,4.5031,15.8573,35.2597,1.5446,48.4798,0.6607,0.2448,0.3387,10.3246,86.2367
15,制造业,315.5347,0.2233,8.9289,8.3163,51.7823,2.0739,74.4621,1.3186,0.4717,1.0163,320.7485,137.3592
16,制造业,14.8613,0.550152756,5.553029823,22.7937,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,50.0209
18,制造业,88.7819,0.125,2.6257,39.282,31.0642,1.4506,96.9364,1.7341,0.9805,1.0696,87.5184,60.9857
15,制造业,24.6957,0.550152756,5.553029823,18.9103,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
16,制造业,26.0758,0.22,10.4916,16.541,58.1433,2.3891,66.6175,1.401,0.303,0.6374,24.1231,52.7007
16,制造业,-94.3924,0.550152756,5.553029823,24.2694,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,-52.7875,0.550152756,5.553029823,16.4943,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,74.5861,0.57,4.2452,16.4791,47.7141,1.9126,64.2352,1.8774,0.4958,1.6079,-35.0575,37.27498061
18,电力、热力、燃气及水生产和供应业,72.9408,0.08,1.631,2.6467,43.8299,1.7803,45.4023,1.9591,1.5143,1.8288,-77.7807,78.7461
15,房地产业,-3.3991,0.087504598,-0.53828046,6.5862,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,63.8115
11,制造业,-2.6824,0.550152756,5.553029823,38.9343,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,54.3622
19,批发和零售业,5.4902,1.4,12.1027,1.3186,66.2823,2.9658,97.5322,1.2823,0.2865,0.8813,19.143,52.962
17,制造业,19.0472,0.550152756,5.553029823,21.1131,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
18,制造业,12.4156,0.4789,7.5812,19.5136,47.2024,1.894,58.0325,1.3638,0.64,1.1444,-28.396,54.9377
19,金融业,12.0614,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,67.9553
16,制造业,30.5365,0.550152756,5.553029823,4.9719,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
16,制造业,22.8197,0.550152756,5.553029823,32.8686,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
18,采矿业,4.1949,1.2577,21.2008,33.731,34.85326667,2.0151125,43.39960417,0.7484125,0.361641667,0.611260417,61.24914468,40.3528
19,制造业,-17.1105,-0.265,-10.1659,12.0507,36.0581,1.5639,94.1295,1.1263,0.2856,0.6052,-243.1473,51.2083
17,制造业,36.9593,1.19,12.0699,21.8034,30.6228,1.4414,58.2412,4.568,1.7405,3.5919,-28.144,37.27498061
15,制造业,85.1589,0.550152756,5.553029823,40.5415,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,53.9978
14,信息传输、软件和信息技术服务业,39.7663,0.253428261,1.808236264,26.6365,25.67443152,1.210713043,47.00573587,1.151855435,0.508903261,0.98741413,-25.36979457,35.07653587
13,制造业,34.6249,0.11,2.8266,45.5451,26.2988,1.3568,96.7901,2.5555,0.6711,2.3048,-48.39,101.6079
17,建筑业,113.5468,0.206216667,-4.178637879,12.8543,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,110.9789
15,综合,-335.2816,0.20982,5.8945,52.0531,36.26412,1.62738,56.7344,1.40886,0.95628,1.24104,-83.87752,67.8066
19,金融业,5.1268,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,27.84231273
16,制造业,-47.5943,0.22,6.9049,43.4265,44.7266,1.8092,82.8777,1.4903,0.2174,1.0903,162.1549,65.1762
16,制造业,-50.2079,-0.27,-15.0925,71.2447,38.8216,1.6346,41.9845,3.7432,3.1918,3.5808,-397.0214,37.27498061
18,制造业,-16.0742,-0.11,-4.6637,1.4156,45.7843,1.8445,72.4775,0.6518,0.3059,0.4533,-144.8211,50.7462
19,租赁和商务服务业,8.6458,-0.027391667,-0.755925,2.2068,16.65047083,0.772795833,25.95485833,0.524395833,0.255970833,0.4811875,-34.88444783,64.2365
17,制造业,-26.5878,0.38,6.7646,4.6639,68.5253,3.1772,78.7502,1.1167,0.1506,0.5078,116.7476,52.1934
17,制造业,32.7689,0.21,7.7716,58.3319,32.9967,1.4925,64.2527,2.7579,0.4504,1.9312,-7.4352,52.1499
17,交通运输、仓储和邮政业,39.6971,0.307777922,-2.727550649,90.1264,34.77657792,5.641074026,39.16855325,1.046377922,0.589537662,0.929076623,-12.68294,50.0345
15,制造业,19.959,0.550152756,5.553029823,11.5233,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
19,金融业,25.9656,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,27.84231273
19,房地产业,4.8939,0.087504598,-0.53828046,22.4417,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,105.7476
17,制造业,23.7117,0.35,6.8587,14.5406,44.401,1.7986,70.1643,2.0196,0.1773,1.0103,105.5964,50.9021
1,建筑业,52.775,0.206216667,-4.178637879,15.2092,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,32.731
19,金融业,12.3999,0.5006,9.6337,3.448749091,77.4124,4.4272,4.877415455,0.083532727,0.044989091,0.082946364,4.0605,36.6344
16,租赁和商务服务业,-9.1044,-0.027391667,-0.755925,31.9178,16.65047083,0.772795833,25.95485833,0.524395833,0.255970833,0.4811875,-34.88444783,50.2815
14,采矿业,46.4918,0.970183333,10.24538542,34.772,34.85326667,2.0151125,43.39960417,0.7484125,0.361641667,0.611260417,61.24914468,54.46645833
17,农、林、牧、渔业,108.3252,0.3321,4.1419,7.4059,47.4706,1.9037,89.6813,0.7376,0.0927,0.322,-10.3145,68.7305
19,制造业,34.4242,0.34,5.1136,20.8635,51.3425,2.0552,81.6815,1.5102,0.5592,1.1212,22.7488,41.4504
17,采矿业,17.2711,0.65,17.4449,41.2236,43.5014,1.77,43.549,1.853,1.3584,1.5797,-39.8927,54.46645833
16,制造业,29.2421,0.550152756,5.553029823,22.2697,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
14,制造业,203.6632,0.01,0.4913,32.2508,35.6894,1.555,86.5996,1.3146,0.6577,1.2105,-79.6482,36.2893
17,制造业,41.1792,0.550152756,5.553029823,19.7294,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,51.383
12,制造业,-21.1168,0.39,5.7984,10.881,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,制造业,17.5543,1,16.2721,18.2468,82.8849,5.8428,86.6007,1.0072,0.3029,0.7228,0.9029,37.27498061
15,制造业,48.7091,0.3787,6.8187,22.4767,50.0359,2.0014,88.6343,1.4373,0.2232,0.8989,46.6825,54.4805
16,制造业,17.3326,0.550152756,5.553029823,22.7354,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,43.2243
14,批发和零售业,-112.9455,-0.08,-1.2152,28.5369,26.3146,1.3571,98.1204,1.4836,1.2758,1.3744,-173.471,45.9246
18,建筑业,34.1263,0.206216667,-4.178637879,5.0337,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,46.0049
16,制造业,70.2378,2.94,38.6517,61.0793,10.8827,1.1221,91.9775,6.3256,2.4391,5.1136,276.6777,44.8411
17,制造业,57.557,0.550152756,5.553029823,9.3052,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,房地产业,-4.0029,0.087504598,-0.53828046,15.0564,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,33.2689
17,制造业,55.5273,0.16,3.5006,21.7521,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,-739.0844,0.3513,12.643,18.9024,60.459,2.529,97.3772,1.1081,0.164,0.4446,,38.0953
18,制造业,-7.8962,-0.3,-5.9723,0.5247,56.0832,2.277,65.9261,0.8068,0.0896,0.2879,-147.6016,61.2923
17,制造业,30.1971,0.27,6.331,40.9047,30.6681,1.4423,77.3653,2.6926,2.1175,2.1478,-3.4747,75.6858
18,制造业,-5.2801,0.29,3.3368,10.7599,67.2833,3.0565,57.3362,1.1964,0.2812,0.7887,105.1431,55.3909
16,制造业,16.0793,0.46,8.6008,3.2362,55.7529,2.26,68.3138,2.0557,0.3441,1.6552,-46.3873,37.27498061
19,制造业,84.2298,0.56,3.4333,6.0959,59.076,2.4436,86.5037,1.1686,0.5114,0.7131,-30.379,37.27498061
18,制造业,32.4997,1.8,7.6121,31.4262,27.2396,1.3744,88.5581,3.1143,1.2136,2.6168,27.3943,37.27498061
16,电力、热力、燃气及水生产和供应业,41.0913,0.39,10.2715,46.8145,33.1196,1.4952,64.2581,1.2594,0.9934,1.1911,-10.0668,63.5748
16,制造业,27.6064,0.550152756,5.553029823,31.3184,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,76.1833
17,制造业,-11.8058,0.35,9.7968,23.8289,69.7765,3.3087,78.3824,0.6308,0.2446,0.536,133.0254,37.27498061
19,金融业,4.1149,1.56,7.4818,3.448749091,91.8805,12.316,4.877415455,0.083532727,0.044989091,0.082946364,-3.2902,55.8042
16,制造业,-9.4136,0.18,3.8277,25.1239,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,制造业,33.5662,0.2147,4.3747,16.8625,62.8888,2.6946,87.0275,1.3344,0.38,0.7139,83.8113,45.1264
19,制造业,86.4696,0.550152756,5.553029823,11.4928,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,43.6059
16,信息传输、软件和信息技术服务业,231.8364,0.0468,2.6517,38.8593,33.9656,1.5144,90.5778,2.4817,0.9997,2.1286,75.2503,54.263
15,制造业,59.25,0.550152756,5.553029823,20.9204,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
15,制造业,17.3098,0.550152756,5.553029823,29.6402,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
5,租赁和商务服务业,-2.0599,-0.027391667,-0.755925,13.2679,16.65047083,0.772795833,25.95485833,0.524395833,0.255970833,0.4811875,-34.88444783,21.2093
1,房地产业,-0.531,0.087504598,-0.53828046,2.4495,33.96739885,1.995166667,34.68559655,0.905643678,0.192041379,0.31747931,-9.214840476,28.7874
19,采矿业,85.6371,0.493,6.082,14.2305,48.3079,1.9345,57.1043,1.3202,0.4334,1.1992,674.1415,59.8445
17,制造业,31.4656,0.550152756,5.553029823,14.2079,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,61.8956
19,制造业,8.1346,-0.115,-2.7708,10.472,65.6033,2.9073,85.1958,0.7261,0.1322,0.5369,-113.678,52.6067
5,农、林、牧、渔业,-0.7152,0.192194737,3.296915789,-70.9455,17.96084211,0.781642105,26.34728421,0.579857895,0.324747368,0.392784211,29.68477368,56.4534
19,制造业,15.7423,1.71,14.675,35.8099,67.0948,3.039,64.5938,1.7581,0.725,1.1813,10.7409,45.7384
15,制造业,28.9561,0.24,4.9973,8.2527,36.8288,1.583,45.6714,3.3303,2.0671,2.584,-23.0198,37.27498061
19,采矿业,14.339,0.28,13.2547,9.9804,62.4059,2.66,48.6116,1.7115,0.7368,1.0672,32.5021,48.4791
16,制造业,18.626,1.45,12.5466,5.0278,54.4447,2.1951,65.4353,1.0013,0.2253,0.5092,-15.1064,37.27498061
19,金融业,29.6866,0.701792727,5.932898182,3.448749091,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,53.7551
1,电力、热力、燃气及水生产和供应业,18.4751,0.155298824,3.065568235,22.1147,36.29213529,1.652371765,27.59894941,0.507624706,0.215131765,0.458296471,0.783194048,66.7407
17,制造业,27.8699,0.28,5.8676,14.5549,43.8142,1.7798,64.1891,2.3129,0.898,1.8151,-24.0232,55.1844
14,制造业,-10.104,0.550152756,5.553029823,1.4427,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,50.8399
16,制造业,50.3885,0.550152756,5.553029823,15.4376,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
16,制造业,30.7248,0.550152756,5.553029823,29.4312,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,48.3256
17,电力、热力、燃气及水生产和供应业,-39.7138,-0.1522,-7.1461,10.8615,78.979,4.7571,55.1161,0.6989,0.2834,0.5127,-252.9868,34.2248
17,制造业,-32.0508,0.63,12.0778,44.6368,80.0965,5.0242,88.6049,0.7816,0.2503,0.5736,158.7926,48.0743
17,制造业,200.3064,0.550152756,5.553029823,18.4988,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,46.6434
15,制造业,26.9353,0.550152756,5.553029823,75.896,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,23.4922
15,制造业,40.281,0.1844,7.4165,25.0035,23.9268,1.3145,57.2659,3.2375,1.126,2.2325,222.2425,39.2642
15,制造业,24.263,0.5,13.1683,36.6746,28.1034,1.3909,84.8961,1.6479,0.2268,0.9585,56.1333,37.27498061
18,采矿业,7.9203,1.45,23.4135,22.3138,61.0747,2.569,60.2519,0.8027,0.3264,0.6245,11.5587,64.3689
16,制造业,70.7598,0.550152756,5.553029823,14.4841,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,37.27498061
17,制造业,28.8754,0.550152756,5.553029823,38.1641,25.26024636,1.136484055,39.8828814,1.056231693,0.437094488,0.814092126,0.924275773,45.4143
1,金融业,-0.555,0.701792727,5.932898182,58.9395,57.34912091,5.626801818,4.877415455,0.083532727,0.044989091,0.082946364,-18.33613545,66.1615
16,建筑业,84.9737,0.206216667,-4.178637879,13.0711,32.9097697,4.757874242,36.61899242,0.548562121,0.121662121,0.471224242,2.938041538,41.8010697
15,农、林、牧、渔业,-2.1694,0.192194737,3.296915789,23.3379,17.96084211,0.781642105,26.34728421,0.579857895,0.324747368,0.392784211,29.68477368,51.2823
16,制造业,29.2745,0.59,5.073,14.2566,24.0741,1.3171,61.6077,3.7265,0.8311,2.5601,-18.7896,43.8458
18,制造业,13.9267,0.2772,2.8015,13.2281,59.0165,2.44,70.9674,0.7009,0.2411,0.5966,-64.3442,54.6685
17,制造业,12.4815,0.31,11.333,62.9072,32.4122,1.4796,94.3526,2.0017,0.8936,1.3581,-0.7037,49.5862
