X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
000582.SZ,北部湾港,19,交通运输、仓储和邮政业,12.3596,0.6100,8.5947,34.7042,48.9950,1.9606,42.0515,0.5538,0.3532,0.5461,0.9841,-40.7557
000598.SZ,兴蓉环境,19,电力、热力、燃气及水生产和供应业,8.9566,0.5400,11.4592,40.7976,0,0,0,0,0,0,0,55.3024
000600.SZ,建投能源,19,电力、热力、燃气及水生产和供应业,-7.9377,0.0570,1.0647,4.8011,0,0,0,0,0,0,0,41.6663
000617.SZ,中油资本,19,金融业,13.2778,0.3900,5.2195,28.5901,82.8393,5.8273,98.2727,0.7661,0.1150,0.7661,-6.4903,36.8249
000625.SZ,长安汽车,19,制造业,16.3720,0.7960,13.1518,19.9843,56.8987,2.3201,96.2081,1.2768,0.6731,1.2039,114.8783,38.7101
000629.SZ,钒钛股份,19,制造业,28.2105,0.1565,16.4730,17.9782,23.1460,1.3012,78.7021,1.8366,1.0906,1.3834,-6.1722,47.8833
000651.SZ,格力电器,19,制造业,7.0756,0,0,25.3273,0,0,0,0,0,0,0,66.0075
000656.SZ,金科股份,19,房地产业,-1.9574,0,0,10.3544,0,0,0,0,0,0,0,15.1029
000686.SZ,东北证券,19,金融业,22.2362,0.0987,1.2799,0,76.3528,4.2288,0,0,0,0,-84.0271,47.6695
000708.SZ,中信特钢,19,制造业,11.4462,1.4100,20.5711,16.3372,59.8595,2.4913,69.0269,1.0038,0.2380,0.7167,-8.6877,46.2028
000709.SZ,河钢股份,19,制造业,15.7634,0,0,9.4819,0,0,0,0,0,0,0,50.9620
000725.SZ,京东方A,19,制造业,11.7766,0.1900,5.4125,16.0638,51.9571,2.0815,39.2063,1.6602,1.0037,1.3942,-105.6226,52.4134
000728.SZ,国元证券,19,金融业,15.8485,0.4000,5.3122,0,74.5465,3.9287,0,0,0,0,-9.2256,63.5495
000750.SZ,国海证券,19,金融业,63.3444,0.0500,1.3419,0,0,0,0,0,0,0,0,55.3014
000759.SZ,中百集团,19,批发和零售业,-36.4226,-0.4900,-10.9764,24.8725,77.6038,4.4650,73.4646,0.5491,0.1988,0.2900,"-2,285.2702",45.7365
000776.SZ,广发证券,19,金融业,15.8509,1.0200,6.9932,0,79.7827,4.9462,0,0,0,0,-26.1877,64.0734
000778.SZ,新兴铸管,19,制造业,9.9057,0.4200,6.9587,7.9547,50.6581,2.0267,62.6048,1.4220,0.6066,1.1212,-12.0060,44.8756
000783.SZ,长江证券,19,金融业,25.2738,0,0,0,0,0,0,0,0,0,0,67.1196
000786.SZ,北新建材,19,制造业,13.9737,1.8560,15.7211,30.3149,25.0342,1.3339,73.5889,2.0824,0.8530,1.5649,-11.5550,64.0555
000825.SZ,太钢不锈,19,制造业,47.0803,0.0260,0.4393,6.8855,48.7396,1.9508,72.0655,0.9284,0.4325,0.5469,-97.6773,52.6344
000830.SZ,鲁西化工,19,制造业,5.7604,1.6410,17.8910,22.5272,49.2688,1.9712,70.7272,0.2348,0.0246,0.0950,-31.6879,43.5623
000875.SZ,吉电股份,19,电力、热力、燃气及水生产和供应业,30.7833,0,0,21.6607,0,0,0,0,0,0,0,50.1054
000876.SZ,新 希 望,19,制造业,-9.9376,0,0,2.8879,0,0,0,0,0,0,0,64.4326
000877.SZ,天山股份,19,制造业,10.9903,0.5259,5.7515,19.9463,66.3125,2.9685,70.0515,0.5063,0.0873,0.4186,-66.0045,77.9490
000883.SZ,湖北能源,19,电力、热力、燃气及水生产和供应业,19.1694,0,0,11.6417,0,0,0,0,0,0,0,121.3580
000898.SZ,鞍钢股份,19,制造业,-59.9190,0.0170,0.2648,2.4123,39.3439,1.6486,94.7978,0.8085,0.1409,0.4331,-97.3421,52.1044
000927.SZ,中国铁物,19,批发和零售业,20.3555,0.1151,8.6280,4.6357,65.7855,2.9227,93.0154,1.3653,0.3447,1.2375,-29.2719,35.0994
000932.SZ,华菱钢铁,19,制造业,4.6078,0.9233,13.3794,11.6082,51.8820,2.0782,80.5145,1.1667,0.2524,0.9215,-26.6809,54.0909
000959.SZ,首钢股份,19,制造业,9.9027,0.1496,2.5052,7.4820,65.0270,2.8593,82.5364,0.4520,0.1232,0.2964,-82.0706,-50.0325
000977.SZ,浪潮信息,19,制造业,14.3298,1.3927,12.8312,10.7803,57.0415,2.3278,79.6915,2.0157,0.4850,1.2098,1.2680,51.2703
000983.SZ,山西焦煤,19,采矿业,5.1383,0,0,37.7986,0,0,0,0,0,0,0,45.1805
000987.SZ,越秀资本,19,金融业,12.3999,0.5006,9.6337,0,77.4124,4.4272,0,0,0,0,4.0605,36.6344
001227.SZ,兰州银行,19,金融业,12.9477,0,0,0,0,0,0,0,0,0,0,0
001289.SZ,龙源电力,19,电力、热力、燃气及水生产和供应业,25.5828,0.5840,7.7369,32.6301,64.0733,2.7834,52.3126,0.7132,0.2803,0.7032,-27.5784,49.1975
001872.SZ,招商港口,19,交通运输、仓储和邮政业,11.9426,1.6100,7.0958,40.8765,35.0657,1.5400,38.3177,0.7693,0.6260,0.7608,7.5333,52.4034
001965.SZ,招商公路,19,交通运输、仓储和邮政业,10.4475,0.7528,8.1785,35.5269,41.1244,1.6985,20.5740,1.2423,0.4499,1.2103,-5.2177,0
001979.SZ,招商蛇口,19,房地产业,14.0065,0.4100,4.0536,23.6134,67.9132,3.1165,70.4133,1.5456,0.2039,0.5747,-40.1484,0
002027.SZ,分众传媒,19,租赁和商务服务业,25.5812,0,0,63.7056,0,0,0,0,0,0,0,42.7655
002080.SZ,中材科技,19,制造业,11.4386,2.0923,22.3333,26.6682,51.9175,2.0798,54.5385,1.4644,0.4356,1.2251,7.3662,68.3428
002142.SZ,宁波银行,19,金融业,9.5536,3.3800,14.5561,0,92.8775,14.0400,0,0,0,0,17.9662,51.4957
002146.SZ,荣盛发展,19,房地产业,-0.8539,0,0,0.5502,0,0,0,0,0,0,0,60.5959
002202.SZ,金风科技,19,制造业,18.0179,0.5203,6.4735,19.2928,70.5119,3.3912,61.2897,1.0548,0.2728,0.8883,-35.5480,119.3193
002244.SZ,滨江集团,19,房地产业,7.3092,0,0,21.3684,0,0,0,0,0,0,0,21.0882
002271.SZ,东方雨虹,19,制造业,26.5726,0.8500,7.9858,27.1055,46.2208,1.8595,93.9835,1.4729,0.5075,1.4012,-49.7345,70.4003
002352.SZ,顺丰控股,19,交通运输、仓储和邮政业,40.7217,1.2700,7.2973,12.9588,54.6740,2.2062,65.5188,1.1673,0.6237,1.1422,78.6997,47.8507
002415.SZ,海康威视,19,制造业,22.2871,1.3700,19.4726,41.6416,38.8005,1.6340,74.2616,2.8498,1.1650,2.2968,-22.5790,75.5208
002475.SZ,立讯精密,19,制造业,25.7275,0,0,11.1572,0,0,0,0,0,0,0,70.8921
002493.SZ,荣盛石化,19,制造业,15.2771,0.3300,6.9515,15.9264,73.2021,3.7316,49.0010,0.7360,0.1417,0.2693,-73.9498,64.1861
002500.SZ,山西证券,19,金融业,33.7208,0,0,0,0,0,0,0,0,0,0,52.9006
002547.SZ,春兴精工,19,制造业,-6.7743,0,0,18.0152,0,0,0,0,0,0,0,68.2737
002594.SZ,比亚迪,19,制造业,75.4600,5.7100,16.1305,15.3105,75.4202,4.0684,89.4955,0.7224,0.2163,0.4851,346.4814,48.6294
002673.SZ,西部证券,19,金融业,29.6866,0,0,0,0,0,0,0,0,0,0,53.7551
002736.SZ,国信证券,19,金融业,12.0614,0,0,0,0,0,0,0,0,0,0,67.9553
002797.SZ,第一创业,19,金融业,51.3513,0,0,0,0,0,0,0,0,0,0,0
002926.SZ,华西证券,19,金融业,34.9799,0,0,0,0,0,0,0,0,0,0,0
002936.SZ,郑州银行,19,金融业,5.8900,0.1700,4.4635,0,91.1033,11.2401,0,0,0,0,-23.4849,0
002939.SZ,长城证券,19,金融业,34.1526,0.2600,3.8122,0,71.9905,3.5702,0,0,0,0,-50.4962,50.6521
002948.SZ,青岛银行,19,金融业,6.3101,0.4500,9.0071,0,93.0906,14.4730,0,0,0,0,5.8236,0
002958.SZ,青农商行,19,金融业,5.1268,0,0,0,0,0,0,0,0,0,0,0
002966.SZ,苏州银行,19,金融业,7.6178,1.1100,11.0095,0,0,0,0,0,0,0,0,0
003816.SZ,中国广核,19,电力、热力、燃气及水生产和供应业,13.8891,0.1970,9.5844,34.1111,61.3878,2.5899,30.3213,0.9261,0.1949,0.6926,-3.0594,0
300498.SZ,温氏股份,19,农、林、牧、渔业,-42.6372,0.8103,14.4386,6.4460,0,0,0,0,0,0,0,57.9842
300750.SZ,宁德时代,19,制造业,37.2863,12.9178,24.6826,20.1766,70.5619,3.3970,69.7479,1.3110,0.6526,1.0517,87.3224,0
300999.SZ,金龙鱼,19,制造业,84.2298,0.5600,3.4333,6.0959,59.0760,2.4436,86.5037,1.1686,0.5114,0.7131,-30.3790,0
600000.SH,浦发银行,19,金融业,4.1149,1.5600,7.4818,0,91.8805,12.3160,0,0,0,0,-3.2902,55.8042
600004.SH,白云机场,19,交通运输、仓储和邮政业,-65.4363,-0.4500,-6.0343,-4.2747,35.3820,1.5476,72.5559,0.5038,0.3220,0.4951,-183.2829,54.1929
600007.SH,中国国贸,19,房地产业,14.2744,1.1100,12.5524,56.2346,28.6757,1.4020,42.4762,2.5198,2.2370,2.4993,9.0032,48.2100
600008.SH,首创环保,19,电力、热力、燃气及水生产和供应业,5.8013,0.4296,11.5270,34.6106,63.2937,2.7243,43.5944,0.8377,0.2101,0.7910,62.7796,60.8470
600009.SH,上海机场,19,交通运输、仓储和邮政业,-52.3498,-1.2600,-8.8845,-200.0081,39.9356,1.6649,32.6131,1.8498,1.5717,1.8443,-107.0106,57.2554
600010.SH,包钢股份,19,制造业,-52.8047,-0.0161,-1.3556,4.6261,58.1556,2.3898,79.4626,0.5646,0.1645,0.3077,-145.6168,46.9982
600011.SH,华能国际,19,电力、热力、燃气及水生产和供应业,-7.8318,-0.6100,-6.9106,-3.0672,74.8224,3.9718,45.5599,0.5062,0.1002,0.4320,18.7775,54.9084
600015.SH,华夏银行,19,金融业,3.3830,1.4300,8.0921,0,0,0,0,0,0,0,0,50.2454
600016.SH,民生银行,19,金融业,4.6232,0.7100,6.0073,0,91.5540,11.8399,0,0,0,0,2.6511,47.4978
600018.SH,上港集团,19,交通运输、仓储和邮政业,6.7251,0.7423,16.2399,39.4099,33.3521,1.5004,42.6553,1.7988,1.0379,1.3527,15.6930,53.8310
600019.SH,宝钢股份,19,制造业,10.8190,0,0,8.3902,0,0,0,0,0,0,0,48.0376
600020.SH,中原高速,19,交通运输、仓储和邮政业,17.6482,0.0186,1.1265,21.8837,74.6050,3.9378,25.7337,0.6474,0.1006,0.1482,-81.2248,53.5551
600021.SH,上海电力,19,电力、热力、燃气及水生产和供应业,-13.2782,0.0683,1.6485,14.0532,72.6314,3.6538,36.6372,0.6556,0.1743,0.6265,203.2132,51.1681
600023.SH,浙能电力,19,电力、热力、燃气及水生产和供应业,-17.6002,-0.1400,-2.9671,-4.7364,0,0,0,0,0,0,0,69.5406
600025.SH,华能水电,19,电力、热力、燃气及水生产和供应业,17.1179,0.3500,10.2966,57.2066,57.1473,2.3336,22.9580,0.1698,0.0868,0.1678,15.8496,53.1497
600026.SH,中远海能,19,交通运输、仓储和邮政业,-12.0285,0.3057,4.8447,7.9928,50.8127,2.0330,30.5381,0.7915,0.4004,0.6708,138.3241,55.7956
600027.SH,华电国际,19,电力、热力、燃气及水生产和供应业,-13.7103,-0.0800,0.1645,-6.7954,68.4455,3.1691,41.2869,0.4633,0.0996,0.4009,90.5872,56.0220
600028.SH,中国石化,19,采矿业,7.7057,0.5480,8.4966,16.0019,51.9073,2.0793,65.9806,0.7839,0.2173,0.4179,-10.9044,51.2053
600029.SH,南方航空,19,交通运输、仓储和邮政业,-5.8427,-1.9000,-60.1474,-14.3468,82.3353,5.6610,55.0662,0.2317,0.1431,0.2219,-206.0394,61.7772
600030.SH,中信证券,19,金融业,13.3992,1.4200,9.2225,0,80.2512,5.0636,0,0,0,0,-7.6496,71.0732
600031.SH,三一重工,19,制造业,43.8038,0.5055,6.6422,21.8832,58.4209,2.4051,72.9198,1.5638,0.5347,1.2720,-64.2650,35.3950
600036.SH,招商银行,19,金融业,7.0532,5.2600,15.2986,0,90.5884,10.6251,0,0,0,0,15.2772,52.2566
600037.SH,歌华有线,19,信息传输、软件和信息技术服务业,24.7842,0.2402,2.5787,10.1456,0,0,0,0,0,0,0,52.9953
600039.SH,四川路桥,19,建筑业,8.4890,1.8100,32.5278,18.3216,77.9158,4.5281,66.8405,1.2100,0.2900,1.1645,65.3088,82.8730
600048.SH,保利发展,19,房地产业,6.7335,1.5300,9.3648,24.2180,78.0891,4.5639,73.3519,1.5439,0.2098,0.5016,-27.3690,44.9327
600054.SH,黄山旅游,19,水利、环境和公共设施管理业,-220.2536,-0.1800,-3.1503,25.6237,17.6368,1.2141,52.5196,4.2171,3.2701,3.4254,-429.6889,110.3302
600056.SH,中国医药,19,批发和零售业,44.5795,0,0,13.5467,0,0,0,0,0,0,0,48.2490
600057.SH,厦门象屿,19,租赁和商务服务业,8.6458,0,0,2.2068,0,0,0,0,0,0,0,64.2365
600061.SH,国投资本,19,金融业,13.6852,0.4400,5.8459,-0.1297,78.7646,4.7091,74.5715,1.3396,0.7714,1.3390,-34.6507,71.4923
600066.SH,宇通客车,19,制造业,34.4242,0.3400,5.1136,20.8635,51.3425,2.0552,81.6815,1.5102,0.5592,1.1212,22.7488,41.4504
600085.SH,同仁堂,19,制造业,46.7679,1.0400,12.7071,47.9427,31.7640,1.4655,73.7520,3.2451,1.8348,2.1884,16.3231,39.7681
600089.SH,特变电工,19,制造业,5.9289,0,0,36.7976,0,0,0,0,0,0,0,66.7473
600098.SH,广州发展,19,电力、热力、燃气及水生产和供应业,29.0128,0.3882,5.7085,5.3582,57.1426,2.3333,48.6285,0.8475,0.2458,0.7605,"1,244.9137",55.6365
600100.SH,同方股份,19,制造业,-7.3082,0,0,20.3679,0,0,0,0,0,0,0,59.2935
600104.SH,上汽集团,19,制造业,10.0020,0,0,9.4051,0,0,0,0,0,0,0,50.0860
600109.SH,国金证券,19,金融业,20.2302,0,0,0,0,0,0,0,0,0,0,36.1277
600111.SH,北方稀土,19,制造业,13.6952,1.6552,34.0184,32.4089,31.6914,1.4639,80.2562,2.9146,0.5314,1.3583,13.3324,39.9336
600115.SH,中国东航,19,交通运输、仓储和邮政业,-3.2447,-1.9806,-92.9387,-52.4110,89.4657,9.4928,41.6389,0.2575,0.1656,0.2423,-200.3613,61.7988
600120.SH,浙江东方,19,金融业,25.7013,0.3100,6.5701,3.6559,52.2281,2.0933,57.6954,1.6505,1.1693,1.5954,30.6576,49.9884
600153.SH,建发股份,19,批发和零售业,6.5217,1.9300,11.4917,3.4066,75.1271,4.0204,78.4924,1.5287,0.2512,0.6065,1.2977,49.7871
600170.SH,上海建工,19,建筑业,23.5412,0.1000,3.3302,9.4035,86.0743,7.1810,78.6929,1.1358,0.3633,0.8748,-58.4981,46.9729
600176.SH,中国巨石,19,制造业,7.5793,1.6512,26.3530,38.0816,40.7869,1.6888,64.3639,0.9334,0.2068,0.6100,11.1136,51.7178
600188.SH,兖矿能源,19,采矿业,5.2167,6.3012,37.7772,38.9915,56.6980,2.3094,49.5885,1.0665,0.5444,0.9593,112.4136,58.2987
600196.SH,复星医药,19,制造业,25.9777,1.4300,8.9068,46.0600,49.5083,1.9805,62.7614,1.0595,0.5156,0.8528,-20.6742,56.8048
600219.SH,南山铝业,19,制造业,10.2366,0,0,20.5434,0,0,0,0,0,0,0,54.4789
600236.SH,桂冠电力,19,电力、热力、燃气及水生产和供应业,15.1013,0,0,49.0413,0,0,0,0,0,0,0,56.2385
600248.SH,陕西建工,19,建筑业,5.0197,0,0,9.3383,0,0,0,0,0,0,0,53.5468
600258.SH,首旅酒店,19,住宿和餐饮业,-69.2918,-0.5215,-5.3932,17.3025,58.3071,2.3985,35.8036,0.6319,0.4615,0.6251,"-6,773.3798",59.6880
600266.SH,城建发展,19,房地产业,-15.0406,-0.5591,-3.7177,25.2013,80.1976,5.0499,53.3735,2.0382,0.2767,0.4247,-195.3198,37.7184
600269.SH,赣粤高速,19,交通运输、仓储和邮政业,8.0858,0.3000,4.2028,37.0420,45.9413,1.8498,48.8316,1.1135,0.3107,0.7124,-24.7134,47.7702
600309.SH,万华化学,19,制造业,15.5434,5.1700,22.3384,18.2116,59.5022,2.4693,79.5081,0.5423,0.1998,0.3510,-31.9397,54.1136
600320.SH,振华重工,19,制造业,46.1564,0.0700,2.4665,11.1682,76.8295,4.3158,60.4926,1.0687,0.0901,0.4768,13.1007,59.1624
600325.SH,华发股份,19,房地产业,5.8955,1.1200,12.7107,21.9207,72.8205,3.6792,59.2559,2.0193,0.3043,0.6177,1.0581,118.0284
600339.SH,中油工程,19,采矿业,31.5826,0.1291,2.8671,6.5136,76.1578,4.1942,97.5149,1.2410,0.3724,1.0608,52.3872,50.6843
600346.SH,恒力石化,19,制造业,12.2748,0,0,11.0438,0,0,0,0,0,0,0,58.6309
600348.SH,华阳股份,19,采矿业,5.5262,2.9200,29.4043,49.2161,57.6484,2.3612,62.3037,0.8651,0.6942,0.8373,87.2350,346.2592
600350.SH,山东高速,19,交通运输、仓储和邮政业,9.1243,0.5030,7.4302,42.4247,61.8712,2.6227,29.1601,0.7757,0.2489,0.7626,-4.5364,58.5894
600352.SH,浙江龙盛,19,制造业,15.3879,0.9400,9.6053,29.6191,46.6587,1.8747,79.5993,1.7887,0.3412,0.6049,-11.8801,49.4245
600362.SH,江西铜业,19,制造业,10.3044,1.7300,8.3646,2.9210,51.0250,2.0419,85.7425,1.3207,0.5006,0.8008,2.9575,49.9690
600369.SH,西南证券,19,金融业,69.1047,0,0,0,0,0,0,0,0,0,0,61.0220
600373.SH,中文传媒,19,文化、体育和娱乐业,8.3875,1.4200,11.3753,37.0935,38.4282,1.6241,73.1333,2.3762,2.0066,2.2417,-6.5236,72.0736
600376.SH,首开股份,19,房地产业,-25.4562,0,0,23.3189,0,0,0,0,0,0,0,58.4336
600377.SH,宁沪高速,19,交通运输、仓储和邮政业,12.0224,0.7392,11.9802,28.2274,51.6300,2.0674,33.6841,0.6879,0.3230,0.4984,-12.3634,53.8038
600383.SH,金地集团,19,房地产业,4.8939,0,0,22.4417,0,0,0,0,0,0,0,105.7476
600390.SH,五矿资本,19,金融业,10.7343,0,0,2.6741,0,0,0,0,0,0,0,27.5328
600406.SH,国电南瑞,19,信息传输、软件和信息技术服务业,26.7572,0,0,26.8970,0,0,0,0,0,0,0,3.7901
600415.SH,小商品城,19,租赁和商务服务业,16.4765,0.2000,7.3961,24.2466,52.4117,2.1014,73.7504,0.4233,0.1655,0.3161,-16.9706,52.5181
600420.SH,国药现代,19,制造业,25.7311,0.6113,6.6440,40.3247,38.0922,1.6153,56.1075,2.7850,1.4654,2.2035,5.6432,46.7590
600428.SH,中远海特,19,交通运输、仓储和邮政业,19.4920,0.3820,8.0810,23.6181,57.5392,2.3551,40.0703,0.7097,0.1714,0.5926,169.5718,55.8221
600482.SH,中国动力,19,制造业,86.4696,0,0,11.4928,0,0,0,0,0,0,0,43.6059
600489.SH,中金黄金,19,采矿业,19.5812,0,0,12.2437,0,0,0,0,0,0,0,49.1919
600498.SH,烽火通信,19,制造业,51.0106,0.3400,3.4006,21.7592,64.9204,2.8507,80.0537,1.4074,0.2191,0.6891,14.7412,58.4384
600500.SH,中化国际,19,制造业,22.3897,0,0,9.2173,0,0,0,0,0,0,0,44.0826
600528.SH,中铁工业,19,制造业,9.0994,0.7900,8.0119,18.7062,54.1355,2.1803,97.5638,1.4268,0.2697,0.8567,1.3246,61.7036
600547.SH,山东黄金,19,采矿业,46.6719,0.2000,4.0126,13.5421,59.5505,2.4722,64.1564,0.6196,0.3634,0.5015,828.4283,33.7939
600548.SH,深高速,19,交通运输、仓储和邮政业,7.2697,0.8380,8.7598,33.0306,60.4620,2.5292,55.5522,0.4000,0.2043,0.3434,-30.4032,57.8722
600578.SH,京能电力,19,电力、热力、燃气及水生产和供应业,-29.9570,0,0,3.0443,0,0,0,0,0,0,0,49.7827
600583.SH,海油工程,19,采矿业,40.8697,0.3300,6.2758,9.1645,39.7669,1.6602,95.4510,1.5807,0.6633,1.5003,289.7090,75.7298
600585.SH,海螺水泥,19,制造业,6.2282,2.9600,8.5269,29.1959,19.6670,1.2448,74.1333,2.9804,1.9291,2.6521,-52.7579,56.8995
600600.SH,青岛啤酒,19,制造业,38.4755,2.7360,15.3026,36.8635,47.7809,1.9150,81.8315,1.6268,1.0441,1.4157,16.8439,61.5932
600611.SH,大众交通,19,交通运输、仓储和邮政业,-24.3395,-0.1200,-2.8810,19.1098,49.2371,1.9699,77.4096,1.4131,0.4640,0.8129,-162.7343,54.4780
600635.SH,大众公用,19,电力、热力、燃气及水生产和供应业,-131.5082,-0.1100,-3.9238,14.4606,59.3920,2.4626,66.9389,0.5944,0.3420,0.5589,-164.7845,40.2463
600637.SH,东方明珠,19,信息传输、软件和信息技术服务业,19.4352,0,0,26.0514,0,0,0,0,0,0,0,54.7149
600639.SH,浦东金桥,19,房地产业,5.9771,1.4109,12.5925,70.2687,55.8374,2.2644,63.8365,1.3518,0.3012,0.4183,-1.4548,36.8301
600642.SH,申能股份,19,电力、热力、燃气及水生产和供应业,55.8331,0,0,12.2429,0,0,0,0,0,0,0,52.8593
600648.SH,外高桥,19,批发和零售业,11.4421,1.0900,10.4785,37.2481,70.5068,3.3906,71.3743,0.9942,0.3364,0.4085,31.9993,33.1892
600649.SH,城投控股,19,房地产业,21.7183,0.3100,3.8108,17.1319,69.7438,3.3051,28.1142,4.0327,0.2700,0.5411,-12.6999,10.7311
600655.SH,豫园股份,19,批发和零售业,9.6786,0.9900,10.9406,22.7808,69.1450,3.2410,67.2750,1.3416,0.2126,0.4948,2.6560,42.4321
600660.SH,福耀玻璃,19,制造业,20.5615,1.8200,17.1965,34.3953,42.8999,1.7513,79.7108,1.7095,0.9808,1.3983,51.2194,52.2064
600663.SH,陆家嘴,19,房地产业,13.6089,0.2689,4.9194,66.0421,70.0398,3.3378,58.4087,1.1021,0.2306,0.4073,-70.8729,48.3622
600674.SH,川投能源,19,电力、热力、燃气及水生产和供应业,16.8569,0.7957,10.8055,35.2148,35.6674,1.5544,40.6753,0.5628,0.3764,0.5501,13.9167,54.2893
600688.SH,上海石化,19,制造业,-17.1105,-0.2650,-10.1659,12.0507,36.0581,1.5639,94.1295,1.1263,0.2856,0.6052,-243.1473,51.2083
600690.SH,海尔智家,19,制造业,15.6294,1.5800,16.9839,31.3211,59.8403,2.4901,84.0597,1.0990,0.4607,0.7489,11.3353,54.5785
600704.SH,物产中大,19,批发和零售业,6.2529,0,0,2.2289,0,0,0,0,0,0,0,52.3082
600705.SH,中航产融,19,金融业,8.5230,0.1900,4.1254,33.3072,86.0648,7.1761,75.6142,0.9877,0.5889,0.9877,-52.3191,68.0399
600717.SH,天津港,19,交通运输、仓储和邮政业,11.2752,0.2600,4.1934,25.1510,27.6561,1.3823,55.8653,1.1979,0.8235,1.1820,-16.4831,54.3569
600736.SH,苏州高新,19,房地产业,17.9656,0,0,17.3308,0,0,0,0,0,0,0,47.8828
600741.SH,华域汽车,19,制造业,8.2224,0,0,14.0583,0,0,0,0,0,0,0,52.3943
600755.SH,厦门国贸,19,批发和零售业,5.4902,1.4000,12.1027,1.3186,66.2823,2.9658,97.5322,1.2823,0.2865,0.8813,19.1430,52.9620
600795.SH,国电电力,19,电力、热力、燃气及水生产和供应业,59.7908,0.1540,6.2174,9.4543,73.2903,3.7440,39.6139,0.4890,0.1749,0.4382,310.3067,37.9221
600801.SH,华新水泥,19,制造业,7.7200,1.3000,9.9633,29.5161,51.9966,2.0832,49.7699,0.8692,0.4259,0.6644,-47.9141,59.8402
600803.SH,新奥股份,19,电力、热力、燃气及水生产和供应业,13.5774,1.9000,36.0609,14.4821,62.1416,2.6414,57.5033,0.7969,0.1903,0.7472,-0.4503,50.2938
600808.SH,马钢股份,19,制造业,8.1346,-0.1150,-2.7708,10.4720,65.6033,2.9073,85.1958,0.7261,0.1322,0.5369,-113.6780,52.6067
600820.SH,隧道股份,19,建筑业,6.8958,0.8900,10.7643,12.9369,76.8800,4.3253,75.0590,0.8930,0.2242,0.8856,23.3464,57.1437
600823.SH,世茂股份,19,房地产业,-14.5188,0,0,30.9419,0,0,0,0,0,0,0,22.5754
600827.SH,百联股份,19,批发和零售业,"-1,258.0485",0.3800,3.8550,24.4629,65.2286,2.8759,67.1886,1.0245,0.8155,0.8821,-2.9003,43.2156
600837.SH,海通证券,19,金融业,16.0447,0.5000,3.9944,0,76.4304,4.2428,0,0,0,0,-62.2039,46.4425
600848.SH,上海临港,19,房地产业,31.2915,0.4000,6.2301,55.5522,58.6553,2.4187,62.4430,1.5707,0.2323,0.2770,-26.2347,51.2273
600859.SH,王府井,19,批发和零售业,32.1253,0.1720,1.0128,40.5959,44.8962,1.8148,47.8684,1.6241,1.2852,1.4111,-90.0895,44.8982
600863.SH,内蒙华电,19,电力、热力、燃气及水生产和供应业,12.8975,0,0,16.5202,0,0,0,0,0,0,0,62.7112
600875.SH,东方电气,19,制造业,22.4290,0.9200,8.4608,16.6384,66.4904,2.9842,87.9751,0.9998,0.2384,0.7261,23.9226,48.4738
600886.SH,国投电力,19,电力、热力、燃气及水生产和供应业,26.1428,0,0,30.1329,0,0,0,0,0,0,0,67.9269
600887.SH,伊利股份,19,制造业,22.4875,0,0,31.6828,0,0,0,0,0,0,0,52.2455
600895.SH,张江高科,19,房地产业,28.5505,0.5300,7.2749,62.9618,64.2137,2.7944,51.3559,1.1256,0.2459,0.2844,21.4919,53.2963
600900.SH,长江电力,19,电力、热力、燃气及水生产和供应业,18.6191,0.9410,11.6756,62.9018,0,0,0,0,0,0,0,102.4602
600901.SH,江苏金租,19,金融业,7.0514,0.8100,15.8023,0,85.3475,6.8248,0,0,0,0,16.3635,0
600905.SH,三峡能源,19,电力、热力、燃气及水生产和供应业,22.1718,0.2481,9.7497,59.1110,0,0,0,0,0,0,0,0
600906.SH,财达证券,19,金融业,48.2845,0.0900,2.7129,0,74.5830,3.9344,0,0,0,0,-55.5539,0
600909.SH,华安证券,19,金融业,15.2570,0.2500,5.9656,0,72.6461,3.6558,0,0,0,0,-17.0641,0
600918.SH,中泰证券,19,金融业,28.2032,0.0800,1.5955,0,80.0549,5.0138,0,0,0,0,-78.6806,0
600919.SH,江苏银行,19,金融业,4.3805,1.6000,12.7162,0,0,0,0,0,0,0,0,0
600926.SH,杭州银行,19,金融业,6.7451,1.8300,12.3821,0,93.9021,16.3991,0,0,0,0,0,0
600927.SH,永安期货,19,金融业,25.9656,0,0,0,0,0,0,0,0,0,0,0
600928.SH,西安银行,19,金融业,6.1275,0,0,0,0,0,0,0,0,0,0,0
600938.SH,中国海油,19,采矿业,5.7268,3.0300,26.2871,54.2649,35.5906,1.5526,34.2936,2.3342,1.8484,2.2792,101.5119,0
600941.SH,中国移动,19,信息传输、软件和信息技术服务业,11.3376,5.8800,10.3127,27.9221,33.3703,1.5008,84.1073,0.8557,0.6221,0.8338,8.1821,0
600956.SH,新天绿能,19,电力、热力、燃气及水生产和供应业,18.6066,0.5300,11.4279,26.8938,67.4646,3.0736,36.7825,0.7853,0.4085,0.7799,-1.2518,0
600958.SH,东方证券,19,金融业,24.8818,0.3500,4.2548,0,78.9717,4.7555,0,0,0,0,-43.9744,0
600959.SH,江苏有线,19,信息传输、软件和信息技术服务业,45.3532,0.0700,1.4922,28.6453,38.1969,1.6180,89.5976,0.8320,0.4284,0.7011,7.0667,52.7546
